Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2022,Massachusetts,Lenox,Wind,Calm,0.41
2022,Massachusetts,Lenox,Humidity,Breeze,1.34
2022,Massachusetts,Lenox,Wind,Storm,1.03
2022,Massachusetts,Lenox,Humidity,High,3.56
2022,Massachusetts,Lenox,Wind,Low,4.83
2022,Massachusetts,Lenox,Humidity,Calm,4.94
2017,Michigan,Cambridge,Wind,Calm,6.33
2017,Michigan,Cambridge,Humidity,Breeze,7.83
2017,Michigan,Cambridge,Wind,Storm,8.29
2017,Michigan,Cambridge,Humidity,High,8.87
2017,Michigan,Cambridge,Wind,Low,9.32
2017,Michigan,Cambridge,Humidity,Calm,11.34
2018,Oregon,Detroit,Wind,Calm,12.02
2018,Oregon,Detroit,Humidity,Breeze,11.62
2018,Oregon,Detroit,Wind,Storm,6.99
2018,Oregon,Detroit,Humidity,High,13.98
2018,Oregon,Detroit,Wind,Low,16.22
2018,Oregon,Detroit,Humidity,Calm,13.47
2022,Massachusetts,Flint,Wind,Calm,18.84
2022,Massachusetts,Flint,Humidity,Breeze,18.88
2022,Massachusetts,Flint,Wind,Storm,20.01
2022,Massachusetts,Flint,Humidity,High,21.06
2022,Massachusetts,Flint,Wind,Low,22.6
2022,Massachusetts,Flint,Humidity,Calm,21.47
2017,Michigan,Portland,Wind,Calm,24.85
2017,Michigan,Portland,Humidity,Breeze,20.99
2017,Michigan,Portland,Wind,Storm,26.56
2017,Michigan,Portland,Humidity,High,27.25
2017,Michigan,Portland,Wind,Low,26.06
2017,Michigan,Portland,Humidity,Calm,24.68
2018,Oregon,Salem,Wind,Calm,24.59
2018,Oregon,Salem,Humidity,Breeze,6.07
2018,Oregon,Salem,Wind,Storm,3.19
2018,Oregon,Salem,Humidity,High,16.01
2018,Oregon,Salem,Wind,Low,4.37
2018,Oregon,Salem,Humidity,Calm,2.48
