Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2015,Illinois,Springfield,Temperature,11-20,1.7
2015,Illinois,Springfield,Humidity,31-40,2.12
2015,Illinois,Springfield,Temperature,21-30,3.76
2015,Illinois,Springfield,Humidity,High,4.43
2015,Illinois,Springfield,Temperature,Low,4.7
2015,Illinois,Springfield,Humidity,Medium,6.23
2021,Nevada,Champaign,Temperature,11-20,3.16
2021,Nevada,Champaign,Humidity,31-40,8.56
2021,Nevada,Champaign,Temperature,21-30,1.32
2021,Nevada,Champaign,Humidity,High,3.37
2021,Nevada,Champaign,Temperature,Low,3.45
2021,Nevada,Champaign,Humidity,Medium,6.71
2022,Illinois,Boulder City,Temperature,11-20,8.52
2022,Illinois,Boulder City,Humidity,31-40,12.2
2022,Illinois,Boulder City,Temperature,21-30,16.31
2022,Illinois,Boulder City,Humidity,High,17.76
2022,Illinois,Boulder City,Temperature,Low,19.98
2022,Illinois,Boulder City,Humidity,Medium,21.97
2015,Nevada,Las Vegas,Temperature,11-20,22.65
2015,Nevada,Las Vegas,Humidity,31-40,23.53
2015,Nevada,Las Vegas,Temperature,21-30,24.89
2015,Nevada,Las Vegas,Humidity,High,24.81
2015,Nevada,Las Vegas,Temperature,Low,21.06
2015,Nevada,Las Vegas,Humidity,Medium,27.62
