Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q1,February,Nevada,Reno,1.43
Production,Workshop,Q3,January,Florida,Las Vegas,3.53
Production,Workshop,Q1,September,Nevada,Tampa,3.08
Production,Workshop,Q3,July,Florida,Fort Lauderdale,3.09
Production,Workshop,Q1,August,Nevada,Reno,6.87
Production,Workshop,Q3,February,Florida,Las Vegas,10.8
Culture,Factory,Q1,February,Nevada,Reno,13.43
Culture,Factory,Q3,January,Florida,Las Vegas,20.0
Culture,Factory,Q1,September,Nevada,Tampa,21.26
Culture,Factory,Q3,July,Florida,Fort Lauderdale,23.95
Culture,Factory,Q1,August,Nevada,Reno,23.04
Culture,Factory,Q3,February,Florida,Las Vegas,27.2
Production,Theatre,Q1,February,Nevada,Reno,27.65
Production,Theatre,Q3,January,Florida,Las Vegas,35.27
Production,Theatre,Q1,September,Nevada,Tampa,42.53
Production,Theatre,Q3,July,Florida,Fort Lauderdale,47.59
Production,Theatre,Q1,August,Nevada,Reno,49.36
Production,Theatre,Q3,February,Florida,Las Vegas,50.26
Culture,Museum,Q1,February,Nevada,Reno,55.32
Culture,Museum,Q3,January,Florida,Las Vegas,68.6
Culture,Museum,Q1,September,Nevada,Tampa,68.97
Culture,Museum,Q3,July,Florida,Fort Lauderdale,85.62
Culture,Museum,Q1,August,Nevada,Reno,88.56
Culture,Museum,Q3,February,Florida,Las Vegas,89.04
