Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2019,California,Los-Angeles,Humidity,Low,0.62
2019,California,Los-Angeles,Wind,Medium,1.82
2019,California,Los-Angeles,Temperature,High,2.62
2019,California,Los-Angeles,Humidity,Breeze,2.39
2019,California,Los-Angeles,Wind,Storm,4.67
2019,California,Los-Angeles,Temperature,Calm,3.2
2019,California,Los-Angeles,Humidity,21-30,6.57
2019,California,Los-Angeles,Wind,11-20,3.32
2019,California,Los-Angeles,Temperature,Low,8.45
2022,Massachusetts,Malibu,Humidity,Low,1.46
2022,Massachusetts,Malibu,Wind,Medium,9.96
2022,Massachusetts,Malibu,Temperature,High,11.89
2022,Massachusetts,Malibu,Humidity,Breeze,11.64
2022,Massachusetts,Malibu,Wind,Storm,12.4
2022,Massachusetts,Malibu,Temperature,Calm,13.23
2022,Massachusetts,Malibu,Humidity,21-30,15.04
2022,Massachusetts,Malibu,Wind,11-20,15.1
2022,Massachusetts,Malibu,Temperature,Low,16.16
2021,Oregon,Boston,Humidity,Low,16.14
2021,Oregon,Boston,Wind,Medium,19.53
2021,Oregon,Boston,Temperature,High,18.02
2021,Oregon,Boston,Humidity,Breeze,14.42
2021,Oregon,Boston,Wind,Storm,22.49
2021,Oregon,Boston,Temperature,Calm,4.1
2021,Oregon,Boston,Humidity,21-30,24.91
2021,Oregon,Boston,Wind,11-20,25.75
2021,Oregon,Boston,Temperature,Low,26.13
2019,California,Cambridge,Humidity,Low,27.53
2019,California,Cambridge,Wind,Medium,26.62
2019,California,Cambridge,Temperature,High,26.38
2019,California,Cambridge,Humidity,Breeze,5.33
2019,California,Cambridge,Wind,Storm,26.24
2019,California,Cambridge,Temperature,Calm,27.72
2019,California,Cambridge,Humidity,21-30,25.27
2019,California,Cambridge,Wind,11-20,6.43
2019,California,Cambridge,Temperature,Low,26.51
2022,Massachusetts,Lenox,Humidity,Low,2.6
2022,Massachusetts,Lenox,Wind,Medium,10.52
2022,Massachusetts,Lenox,Temperature,High,10.14
2022,Massachusetts,Lenox,Humidity,Breeze,10.03
2022,Massachusetts,Lenox,Wind,Storm,11.61
2022,Massachusetts,Lenox,Temperature,Calm,12.91
2022,Massachusetts,Lenox,Humidity,21-30,12.73
2022,Massachusetts,Lenox,Wind,11-20,0.79
2022,Massachusetts,Lenox,Temperature,Low,13.36
2021,Oregon,Portland,Humidity,Low,13.7
2021,Oregon,Portland,Wind,Medium,14.12
2021,Oregon,Portland,Temperature,High,14.04
2021,Oregon,Portland,Humidity,Breeze,15.71
2021,Oregon,Portland,Wind,Storm,5.1
2021,Oregon,Portland,Temperature,Calm,16.23
2021,Oregon,Portland,Humidity,21-30,16.66
2021,Oregon,Portland,Wind,11-20,17.37
2021,Oregon,Portland,Temperature,Low,17.94
2019,California,Salem,Humidity,Low,1.3
2019,California,Salem,Wind,Medium,18.24
2019,California,Salem,Temperature,High,2.08
2019,California,Salem,Humidity,Breeze,19.96
2019,California,Salem,Wind,Storm,19.68
2019,California,Salem,Temperature,Calm,7.29
2019,California,Salem,Humidity,21-30,21.64
2019,California,Salem,Wind,11-20,21.0
2019,California,Salem,Temperature,Low,21.9
2022,Massachusetts,Redmond,Humidity,Low,0.32
2022,Massachusetts,Redmond,Wind,Medium,22.74
2022,Massachusetts,Redmond,Temperature,High,2.59
2022,Massachusetts,Redmond,Humidity,Breeze,22.31
2022,Massachusetts,Redmond,Wind,Storm,22.72
2022,Massachusetts,Redmond,Temperature,Calm,22.54
2022,Massachusetts,Redmond,Humidity,21-30,23.13
2022,Massachusetts,Redmond,Wind,11-20,24.33
2022,Massachusetts,Redmond,Temperature,Low,25.78
