Degree,Gender,Nationality,Year,Language,Value
Degree,Gender,Nationality,Year,Language,Value
BSc,Male,Non-Qatari,2021/2022,German,384.56
BSc,Male,Non-Qatari,2016/2017,Arabic,449.2
BSc,Male,Non-Qatari,2017/2018,Spanish,323.57
BSc,Male,Non-Qatari,2020/2021,French,360.0
BSc,Male,Non-Qatari,2021/2022,German,334.44
BSc,Male,Non-Qatari,2016/2017,Arabic,174.42
BSc,Male,Non-Qatari,2017/2018,Spanish,433.59
BSc,Male,Non-Qatari,2020/2021,French,498.79
BSc,Male,Non-Qatari,2021/2022,German,338.94
BSc,Male,Non-Qatari,2016/2017,Arabic,468.42
BSc,Male,Non-Qatari,2017/2018,Spanish,470.85
BSc,Male,Non-Qatari,2020/2021,French,475.13
