Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Factory,Q2,June,Minnesota,Hastings,3.29
Production,Factory,Q4,April,Georgia,Rochester,4.06
Production,Factory,Q3,November,Minnesota,Albany,5.01
Production,Factory,Q2,December,Georgia,Columbus,8.25
Production,Factory,Q4,October,Minnesota,Hastings,9.01
Production,Factory,Q3,July,Georgia,Rochester,13.66
Production,Factory,Q2,September,Minnesota,Albany,22.1
Production,Factory,Q4,August,Georgia,Columbus,22.22
Production,Factory,Q3,June,Minnesota,Hastings,25.0
Service,Workshop,Q2,June,Minnesota,Hastings,33.22
Service,Workshop,Q4,April,Georgia,Rochester,35.47
Service,Workshop,Q3,November,Minnesota,Albany,37.46
Service,Workshop,Q2,December,Georgia,Columbus,41.61
Service,Workshop,Q4,October,Minnesota,Hastings,44.5
Service,Workshop,Q3,July,Georgia,Rochester,46.14
Service,Workshop,Q2,September,Minnesota,Albany,48.8
Service,Workshop,Q4,August,Georgia,Columbus,51.93
Service,Workshop,Q3,June,Minnesota,Hastings,52.71
Production,School,Q2,June,Minnesota,Hastings,52.03
Production,School,Q4,April,Georgia,Rochester,58.71
Production,School,Q3,November,Minnesota,Albany,58.95
Production,School,Q2,December,Georgia,Columbus,58.93
Production,School,Q4,October,Minnesota,Hastings,58.03
Production,School,Q3,July,Georgia,Rochester,68.75
Production,School,Q2,September,Minnesota,Albany,69.98
Production,School,Q4,August,Georgia,Columbus,70.41
Production,School,Q3,June,Minnesota,Hastings,71.92
Service,Library,Q2,June,Minnesota,Hastings,71.79
Service,Library,Q4,April,Georgia,Rochester,73.86
Service,Library,Q3,November,Minnesota,Albany,71.55
Service,Library,Q2,December,Georgia,Columbus,69.9
Service,Library,Q4,October,Minnesota,Hastings,76.99
Service,Library,Q3,July,Georgia,Rochester,77.91
Service,Library,Q2,September,Minnesota,Albany,79.59
Service,Library,Q4,August,Georgia,Columbus,80.39
Service,Library,Q3,June,Minnesota,Hastings,80.88
Production,Administration,Q2,June,Minnesota,Hastings,82.52
Production,Administration,Q4,April,Georgia,Rochester,83.48
Production,Administration,Q3,November,Minnesota,Albany,84.19
Production,Administration,Q2,December,Georgia,Columbus,87.05
Production,Administration,Q4,October,Minnesota,Hastings,89.53
Production,Administration,Q3,July,Georgia,Rochester,90.81
Production,Administration,Q2,September,Minnesota,Albany,89.21
Production,Administration,Q4,August,Georgia,Columbus,92.34
Production,Administration,Q3,June,Minnesota,Hastings,96.72
