Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2016,Nevada,Reno,Temperature,31-40,0.65
2016,Nevada,Reno,Wind,11-20,0.62
2016,Nevada,Reno,Temperature,Calm,2.68
2016,Nevada,Reno,Wind,Storm,3.83
2019,Maryland,Las Vegas,Temperature,31-40,4.73
2019,Maryland,Las Vegas,Wind,11-20,4.38
2019,Maryland,Las Vegas,Temperature,Calm,6.82
2019,Maryland,Las Vegas,Wind,Storm,7.95
2018,Michigan,Baltimore,Temperature,31-40,4.7
2018,Michigan,Baltimore,Wind,11-20,9.96
2018,Michigan,Baltimore,Temperature,Calm,10.15
2018,Michigan,Baltimore,Wind,Storm,13.01
2016,Nevada,Columbia,Temperature,31-40,14.45
2016,Nevada,Columbia,Wind,11-20,15.38
2016,Nevada,Columbia,Temperature,Calm,14.8
2016,Nevada,Columbia,Wind,Storm,16.89
2019,Maryland,Detroit,Temperature,31-40,13.21
2019,Maryland,Detroit,Wind,11-20,14.05
2019,Maryland,Detroit,Temperature,Calm,20.59
2019,Maryland,Detroit,Wind,Storm,16.61
2018,Michigan,Port Huron,Temperature,31-40,23.28
2018,Michigan,Port Huron,Wind,11-20,24.27
2018,Michigan,Port Huron,Temperature,Calm,25.05
2018,Michigan,Port Huron,Wind,Storm,25.63
