Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2022,Meat,Duck,898.69
Import,2022,Dairy,Chicken,388.77
Import,2022,Cereals,Butter,262.16
Import,2022,Meat,Milk,775.83
Import,2022,Dairy,Cream,775.29
Import,2022,Cereals,Oats,906.74
Import,2022,Meat,Corn,397.62
Import,2022,Dairy,Duck,397.32
Import,2022,Cereals,Chicken,795.23
Import,2019,Meat,Duck,170.72
Import,2019,Dairy,Chicken,556.03
Import,2019,Cereals,Butter,558.95
Import,2019,Meat,Milk,819.57
Import,2019,Dairy,Cream,185.75
Import,2019,Cereals,Oats,576.79
Import,2019,Meat,Corn,321.29
Import,2019,Dairy,Duck,717.31
Import,2019,Cereals,Chicken,719.11
Import,2022,Meat,Duck,591.85
Import,2022,Dairy,Chicken,852.42
Import,2022,Cereals,Butter,861.25
Import,2022,Meat,Milk,365.2
Import,2022,Dairy,Cream,237.43
Import,2022,Cereals,Oats,500.43
Import,2022,Meat,Corn,761.71
Import,2022,Dairy,Duck,634.35
Import,2022,Cereals,Chicken,511.1
