Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2017,Cereals,Corn,15.99
Export,2017,Meat,Seeds,790.13
Export,2017,Dairy,Chicken,154.65
Export,2017,Cereals,Duck,926.01
Export,2017,Meat,Cheese,163.82
Export,2017,Dairy,Butter,296.97
Export,2016,Cereals,Corn,555.07
Export,2016,Meat,Seeds,430.9
Export,2016,Dairy,Chicken,431.03
Export,2016,Cereals,Duck,430.23
Export,2016,Meat,Cheese,435.83
Export,2016,Dairy,Butter,445.07
Export,2015,Cereals,Corn,961.82
Export,2015,Meat,Seeds,962.61
Export,2015,Dairy,Chicken,963.88
Export,2015,Cereals,Duck,839.81
Export,2015,Meat,Cheese,215.41
Export,2015,Dairy,Butter,216.28
Export,2017,Cereals,Corn,90.47
Export,2017,Meat,Seeds,988.99
Export,2017,Dairy,Chicken,605.17
Export,2017,Cereals,Duck,372.98
Export,2017,Meat,Cheese,757.75
Export,2017,Dairy,Butter,888.5
