State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Georgia,Washington,Water,Surface water,2.28
Georgia,Washington,Soil,Groundwater,4.99
Georgia,Washington,Water,Chemical,23.67
Georgia,Washington,Soil,Solid Waste,23.39
Georgia,Washington,Water,Urban Activities,26.3
Georgia,Washington,Soil,Surface water,-99.72
Minnesota,Albany,Water,Surface water,35.65
Minnesota,Albany,Soil,Groundwater,44.26
Minnesota,Albany,Water,Chemical,-81.32
Minnesota,Albany,Soil,Solid Waste,49.43
Minnesota,Albany,Water,Urban Activities,50.37
Minnesota,Albany,Soil,Surface water,-77.89
Florida,Columbus,Water,Surface water,53.35
Florida,Columbus,Soil,Groundwater,-72.03
Florida,Columbus,Water,Chemical,-71.78
Florida,Columbus,Soil,Solid Waste,59.46
Florida,Columbus,Water,Urban Activities,60.32
Florida,Columbus,Soil,Surface water,60.45
Georgia,Hastings,Water,Surface water,62.08
Georgia,Hastings,Soil,Groundwater,62.59
Georgia,Hastings,Water,Chemical,60.14
Georgia,Hastings,Soil,Solid Waste,-68.15
Georgia,Hastings,Water,Urban Activities,66.76
Georgia,Hastings,Soil,Surface water,-61.71
Minnesota,Minneapolis,Water,Surface water,68.77
Minnesota,Minneapolis,Soil,Groundwater,-59.81
Minnesota,Minneapolis,Water,Chemical,70.25
Minnesota,Minneapolis,Soil,Solid Waste,-59.27
Minnesota,Minneapolis,Water,Urban Activities,76.73
Minnesota,Minneapolis,Soil,Surface water,76.6
Florida,Tampa,Water,Surface water,79.35
Florida,Tampa,Soil,Groundwater,80.46
Florida,Tampa,Water,Chemical,86.11
Florida,Tampa,Soil,Solid Waste,92.88
Florida,Tampa,Water,Urban Activities,96.32
Florida,Tampa,Soil,Surface water,-30.31
Georgia,Fort Lauderdale,Water,Surface water,-28.66
Georgia,Fort Lauderdale,Soil,Groundwater,-26.39
Georgia,Fort Lauderdale,Water,Chemical,-18.6
Georgia,Fort Lauderdale,Soil,Solid Waste,-10.59
Georgia,Fort Lauderdale,Water,Urban Activities,-9.72
Georgia,Fort Lauderdale,Soil,Surface water,-3.89
