State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Maryland,Columbia,Water,Chemical,0.78
Maryland,Columbia,Soil,Surface water,0.45
Maryland,Columbia,Air,Oxygen-depletion,2.41
Maryland,Columbia,Water,Groundwater,7.63
Maryland,Columbia,Soil,Solid Waste,8.96
Maryland,Columbia,Air,Industrial,9.96
Maryland,Columbia,Water,Inferior Irrigation,12.57
Maryland,Columbia,Soil,Urban Activities,15.73
Maryland,Columbia,Air,Noise,17.54
Maryland,Columbia,Water,Light,20.0
Maryland,Columbia,Soil,Thermal,24.28
Maryland,Columbia,Air,Chemical,25.05
Florida,Aberdeen,Water,Chemical,25.64
Florida,Aberdeen,Soil,Surface water,30.7
Florida,Aberdeen,Air,Oxygen-depletion,-97.37
Florida,Aberdeen,Water,Groundwater,37.97
Florida,Aberdeen,Soil,Solid Waste,38.03
Florida,Aberdeen,Air,Industrial,41.34
Florida,Aberdeen,Water,Inferior Irrigation,-85.95
Florida,Aberdeen,Soil,Urban Activities,-83.23
Florida,Aberdeen,Air,Noise,-83.71
Florida,Aberdeen,Water,Light,48.02
Florida,Aberdeen,Soil,Thermal,52.0
Florida,Aberdeen,Air,Chemical,-76.66
Maryland,Baltimore,Water,Chemical,-73.32
Maryland,Baltimore,Soil,Surface water,-72.35
Maryland,Baltimore,Air,Oxygen-depletion,57.96
Maryland,Baltimore,Water,Groundwater,-72.2
Maryland,Baltimore,Soil,Solid Waste,-69.19
Maryland,Baltimore,Air,Industrial,-69.58
Maryland,Baltimore,Water,Inferior Irrigation,60.89
Maryland,Baltimore,Soil,Urban Activities,62.06
Maryland,Baltimore,Air,Noise,-64.46
Maryland,Baltimore,Water,Light,-63.11
Maryland,Baltimore,Soil,Thermal,-60.03
Maryland,Baltimore,Air,Chemical,-59.49
Florida,Fort Lauderdale,Water,Chemical,68.09
Florida,Fort Lauderdale,Soil,Surface water,-58.64
Florida,Fort Lauderdale,Air,Oxygen-depletion,72.19
Florida,Fort Lauderdale,Water,Groundwater,-50.59
Florida,Fort Lauderdale,Soil,Solid Waste,-49.66
Florida,Fort Lauderdale,Air,Industrial,79.42
Florida,Fort Lauderdale,Water,Inferior Irrigation,81.5
Florida,Fort Lauderdale,Soil,Urban Activities,-46.68
Florida,Fort Lauderdale,Air,Noise,83.34
Florida,Fort Lauderdale,Water,Light,91.8
Florida,Fort Lauderdale,Soil,Thermal,-37.95
Florida,Fort Lauderdale,Air,Chemical,94.25
Maryland,Tampa,Water,Chemical,-33.92
Maryland,Tampa,Soil,Surface water,96.37
Maryland,Tampa,Air,Oxygen-depletion,97.95
Maryland,Tampa,Water,Groundwater,-34.05
Maryland,Tampa,Soil,Solid Waste,-27.6
Maryland,Tampa,Air,Industrial,-23.4
Maryland,Tampa,Water,Inferior Irrigation,-16.73
Maryland,Tampa,Soil,Urban Activities,-13.55
Maryland,Tampa,Air,Noise,-12.99
Maryland,Tampa,Water,Light,-10.28
Maryland,Tampa,Soil,Thermal,-9.5
Maryland,Tampa,Air,Chemical,-4.3
