Degree,Gender,Nationality,Year,Language,Value
Degree,Gender,Nationality,Year,Language,Value
BSc,Female,Non-Qatari,2015/2016,French,225.35
BSc,Female,Non-Qatari,2018/2019,Spanish,322.81
BSc,Female,Non-Qatari,2020/2021,German,292.54
BSc,Female,Non-Qatari,2021/2022,French,164.92
BSc,Female,Non-Qatari,2017/2018,Spanish,295.66
BSc,Female,Non-Qatari,2015/2016,French,204.92
BSc,Female,Non-Qatari,2018/2019,Spanish,430.82
BSc,Female,Non-Qatari,2020/2021,German,494.41
BSc,Female,Non-Qatari,2021/2022,French,113.18
BSc,Female,Non-Qatari,2017/2018,Spanish,148.1
BSc,Female,Non-Qatari,2015/2016,French,468.34
BSc,Female,Non-Qatari,2018/2019,Spanish,149.48
BSc,Female,Non-Qatari,2020/2021,German,281.54
BSc,Female,Non-Qatari,2021/2022,French,412.01
BSc,Female,Non-Qatari,2017/2018,Spanish,446.64
