Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Hospital,Q4,November,Minnesota,Hastings,6.21
Service,Hospital,Q2,October,Illinois,Champaign,16.72
Service,Hospital,Q4,April,Minnesota,Hastings,18.67
Service,Hospital,Q2,May,Illinois,Champaign,23.68
Production,Library,Q4,November,Minnesota,Hastings,33.69
Production,Library,Q2,October,Illinois,Champaign,39.47
Production,Library,Q4,April,Minnesota,Hastings,45.58
Production,Library,Q2,May,Illinois,Champaign,47.35
Service,Administration,Q4,November,Minnesota,Hastings,49.85
Service,Administration,Q2,October,Illinois,Champaign,53.31
Service,Administration,Q4,April,Minnesota,Hastings,55.28
Service,Administration,Q2,May,Illinois,Champaign,56.57
Production,Workshop,Q4,November,Minnesota,Hastings,60.08
Production,Workshop,Q2,October,Illinois,Champaign,72.11
Production,Workshop,Q4,April,Minnesota,Hastings,82.1
Production,Workshop,Q2,May,Illinois,Champaign,82.4
Service,Factory,Q4,November,Minnesota,Hastings,85.73
Service,Factory,Q2,October,Illinois,Champaign,85.88
Service,Factory,Q4,April,Minnesota,Hastings,87.53
Service,Factory,Q2,May,Illinois,Champaign,98.29
