Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Hotel,Q3,September,Oregon,Redmond,0.73
Residential,Hotel,Q4,July,Oregon,Salem,1.31
Residential,Hotel,Q3,August,Oregon,Redmond,4.79
Residential,Hotel,Q4,October,Oregon,Salem,4.78
Residential,Hotel,Q3,December,Oregon,Redmond,8.1
Residential,Hotel,Q4,September,Oregon,Salem,9.42
Production,House,Q3,September,Oregon,Redmond,11.06
Production,House,Q4,July,Oregon,Salem,14.67
Production,House,Q3,August,Oregon,Redmond,19.79
Production,House,Q4,October,Oregon,Salem,19.63
Production,House,Q3,December,Oregon,Redmond,22.62
Production,House,Q4,September,Oregon,Salem,24.97
Service,Apartment,Q3,September,Oregon,Redmond,25.88
Service,Apartment,Q4,July,Oregon,Salem,24.57
Service,Apartment,Q3,August,Oregon,Redmond,27.74
Service,Apartment,Q4,October,Oregon,Salem,28.2
Service,Apartment,Q3,December,Oregon,Redmond,29.65
Service,Apartment,Q4,September,Oregon,Salem,25.73
Residential,Workshop,Q3,September,Oregon,Redmond,31.05
Residential,Workshop,Q4,July,Oregon,Salem,31.91
Residential,Workshop,Q3,August,Oregon,Redmond,34.04
Residential,Workshop,Q4,October,Oregon,Salem,34.39
Residential,Workshop,Q3,December,Oregon,Redmond,37.33
Residential,Workshop,Q4,September,Oregon,Salem,38.76
Production,Factory,Q3,September,Oregon,Redmond,38.13
Production,Factory,Q4,July,Oregon,Salem,37.42
Production,Factory,Q3,August,Oregon,Redmond,38.88
Production,Factory,Q4,October,Oregon,Salem,40.98
Production,Factory,Q3,December,Oregon,Redmond,43.47
Production,Factory,Q4,September,Oregon,Salem,49.06
Service,Hospital,Q3,September,Oregon,Redmond,51.74
Service,Hospital,Q4,July,Oregon,Salem,51.13
Service,Hospital,Q3,August,Oregon,Redmond,53.25
Service,Hospital,Q4,October,Oregon,Salem,58.72
Service,Hospital,Q3,December,Oregon,Redmond,60.98
Service,Hospital,Q4,September,Oregon,Salem,64.07
Residential,School,Q3,September,Oregon,Redmond,68.72
Residential,School,Q4,July,Oregon,Salem,69.47
Residential,School,Q3,August,Oregon,Redmond,69.28
Residential,School,Q4,October,Oregon,Salem,71.04
Residential,School,Q3,December,Oregon,Redmond,75.09
Residential,School,Q4,September,Oregon,Salem,80.91
Production,Administration,Q3,September,Oregon,Redmond,90.07
Production,Administration,Q4,July,Oregon,Salem,92.48
Production,Administration,Q3,August,Oregon,Redmond,95.5
Production,Administration,Q4,October,Oregon,Salem,96.68
Production,Administration,Q3,December,Oregon,Redmond,97.69
Production,Administration,Q4,September,Oregon,Salem,98.47
