Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2016,Oregon,Salem,Humidity,Medium,2.06
2016,Oregon,Salem,Wind,High,3.84
2016,Oregon,Salem,Humidity,Storm,5.85
2016,Oregon,Salem,Wind,Calm,5.91
2017,Illinois,Redmond,Humidity,Medium,8.19
2017,Illinois,Redmond,Wind,High,9.61
2017,Illinois,Redmond,Humidity,Storm,10.14
2017,Illinois,Redmond,Wind,Calm,10.23
2016,Oregon,Champaign,Humidity,Medium,18.36
2016,Oregon,Champaign,Wind,High,19.16
2016,Oregon,Champaign,Humidity,Storm,23.17
2016,Oregon,Champaign,Wind,Calm,22.37
2017,Illinois,Springfield,Humidity,Medium,22.88
2017,Illinois,Springfield,Wind,High,22.45
2017,Illinois,Springfield,Humidity,Storm,22.24
2017,Illinois,Springfield,Wind,Calm,27.13
