Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,School,Q4,December,Minnesota,Rochester,4.74
Service,School,Q2,November,Minnesota,Rochester,8.38
Service,School,Q4,April,Minnesota,Rochester,21.82
Service,School,Q2,May,Minnesota,Rochester,24.58
Service,School,Q4,June,Minnesota,Rochester,26.28
Service,School,Q2,December,Minnesota,Rochester,29.51
Residential,Library,Q4,December,Minnesota,Rochester,30.57
Residential,Library,Q2,November,Minnesota,Rochester,39.13
Residential,Library,Q4,April,Minnesota,Rochester,42.44
Residential,Library,Q2,May,Minnesota,Rochester,44.54
Residential,Library,Q4,June,Minnesota,Rochester,47.22
Residential,Library,Q2,December,Minnesota,Rochester,49.15
Service,Apartment,Q4,December,Minnesota,Rochester,64.46
Service,Apartment,Q2,November,Minnesota,Rochester,70.65
Service,Apartment,Q4,April,Minnesota,Rochester,73.96
Service,Apartment,Q2,May,Minnesota,Rochester,73.73
Service,Apartment,Q4,June,Minnesota,Rochester,73.8
Service,Apartment,Q2,December,Minnesota,Rochester,77.62
Residential,Hotel,Q4,December,Minnesota,Rochester,79.31
Residential,Hotel,Q2,November,Minnesota,Rochester,83.58
Residential,Hotel,Q4,April,Minnesota,Rochester,85.3
Residential,Hotel,Q2,May,Minnesota,Rochester,87.09
Residential,Hotel,Q4,June,Minnesota,Rochester,96.33
Residential,Hotel,Q2,December,Minnesota,Rochester,97.53
