State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Illinois,Springfield,Air,Thermal,4.4
Illinois,Springfield,Soil,Noise,17.82
Illinois,Springfield,Air,Light,20.64
Illinois,Springfield,Soil,Industrial,28.34
Illinois,Springfield,Air,Inferior Irrigation,-94.82
Illinois,Springfield,Soil,Inorganic Fertilizers,-94.01
Maryland,Chicago,Air,Thermal,39.99
Maryland,Chicago,Soil,Noise,39.98
Maryland,Chicago,Air,Light,41.58
Maryland,Chicago,Soil,Industrial,43.96
Maryland,Chicago,Air,Inferior Irrigation,44.94
Maryland,Chicago,Soil,Inorganic Fertilizers,47.66
Illinois,Columbia,Air,Thermal,-75.09
Illinois,Columbia,Soil,Noise,-68.86
Illinois,Columbia,Air,Light,-64.83
Illinois,Columbia,Soil,Industrial,-58.45
Illinois,Columbia,Air,Inferior Irrigation,72.95
Illinois,Columbia,Soil,Inorganic Fertilizers,-51.17
Maryland,Aberdeen,Air,Thermal,-48.03
Maryland,Aberdeen,Soil,Noise,85.66
Maryland,Aberdeen,Air,Light,88.71
Maryland,Aberdeen,Soil,Industrial,88.41
Maryland,Aberdeen,Air,Inferior Irrigation,91.33
Maryland,Aberdeen,Soil,Inorganic Fertilizers,93.83
Illinois,Baltimore,Air,Thermal,94.69
Illinois,Baltimore,Soil,Noise,95.54
Illinois,Baltimore,Air,Light,-19.8
Illinois,Baltimore,Soil,Industrial,-18.46
Illinois,Baltimore,Air,Inferior Irrigation,-7.6
Illinois,Baltimore,Soil,Inorganic Fertilizers,-2.75
