State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Illinois,Chicago,Air,Thermal,1.6
Illinois,Chicago,Water,Light,3.33
Illinois,Chicago,Soil,Noise,3.86
Illinois,Chicago,Air,Groundwater,3.72
Illinois,Chicago,Water,Surface water,5.45
Illinois,Chicago,Soil,Urban Activities,10.76
Illinois,Chicago,Air,Solid Waste,13.21
Illinois,Chicago,Water,Industrial,15.66
Illinois,Chicago,Soil,Inferior Irrigation,24.85
Illinois,Chicago,Air,Thermal,25.21
Illinois,Chicago,Water,Light,24.06
Illinois,Chicago,Soil,Noise,-98.57
Massachusetts,Champaign,Air,Thermal,-98.16
Massachusetts,Champaign,Water,Light,-97.43
Massachusetts,Champaign,Soil,Noise,-95.63
Massachusetts,Champaign,Air,Groundwater,-94.59
Massachusetts,Champaign,Water,Surface water,-92.81
Massachusetts,Champaign,Soil,Urban Activities,-91.18
Massachusetts,Champaign,Air,Solid Waste,-90.83
Massachusetts,Champaign,Water,Industrial,-86.98
Massachusetts,Champaign,Soil,Inferior Irrigation,-85.8
Massachusetts,Champaign,Air,Thermal,-86.14
Massachusetts,Champaign,Water,Light,43.27
Massachusetts,Champaign,Soil,Noise,46.41
Illinois,Lenox,Air,Thermal,-84.28
Illinois,Lenox,Water,Light,-83.05
Illinois,Lenox,Soil,Noise,45.05
Illinois,Lenox,Air,Groundwater,-77.37
Illinois,Lenox,Water,Surface water,-76.73
Illinois,Lenox,Soil,Urban Activities,53.36
Illinois,Lenox,Air,Solid Waste,54.49
Illinois,Lenox,Water,Industrial,-71.74
Illinois,Lenox,Soil,Inferior Irrigation,-70.28
Illinois,Lenox,Air,Thermal,57.13
Illinois,Lenox,Water,Light,-69.71
Illinois,Lenox,Soil,Noise,64.93
Massachusetts,Boston,Air,Thermal,-61.76
Massachusetts,Boston,Water,Light,-60.82
Massachusetts,Boston,Soil,Noise,-57.4
Massachusetts,Boston,Air,Groundwater,-56.98
Massachusetts,Boston,Water,Surface water,-55.62
Massachusetts,Boston,Soil,Urban Activities,-54.98
Massachusetts,Boston,Air,Solid Waste,-54.01
Massachusetts,Boston,Water,Industrial,-56.73
Massachusetts,Boston,Soil,Inferior Irrigation,-54.73
Massachusetts,Boston,Air,Thermal,-54.11
Massachusetts,Boston,Water,Light,79.63
Massachusetts,Boston,Soil,Noise,84.05
Illinois,Cambridge,Air,Thermal,87.71
Illinois,Cambridge,Water,Light,88.76
Illinois,Cambridge,Soil,Noise,-37.3
Illinois,Cambridge,Air,Groundwater,-33.52
Illinois,Cambridge,Water,Surface water,-32.54
Illinois,Cambridge,Soil,Urban Activities,97.43
Illinois,Cambridge,Air,Solid Waste,-30.24
Illinois,Cambridge,Water,Industrial,-19.38
Illinois,Cambridge,Soil,Inferior Irrigation,-16.74
Illinois,Cambridge,Air,Thermal,-16.65
Illinois,Cambridge,Water,Light,-4.5
Illinois,Cambridge,Soil,Noise,-3.82
