State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Nevada,Las Vegas,2015,Soil,Inorganic Fertilizers,1.63
Nevada,Las Vegas,2015,Air,Inferior Irrigation,2.96
Nevada,Las Vegas,2015,Water,Solid Waste,3.93
Nevada,Las Vegas,2015,Soil,Light,4.41
Nevada,Las Vegas,2015,Air,Thermal,4.58
Nevada,Las Vegas,2015,Water,Oxygen-depletion,6.11
Nevada,Las Vegas,2015,Soil,Chemical,6.54
Nevada,Las Vegas,2015,Air,Surface water,7.88
Nevada,Las Vegas,2015,Water,Groundwater,9.76
Nevada,Las Vegas,2015,Soil,Inorganic Fertilizers,5.67
Nevada,Las Vegas,2015,Air,Inferior Irrigation,11.45
Nevada,Las Vegas,2015,Water,Solid Waste,12.37
Florida,Boulder City,2018,Soil,Inorganic Fertilizers,13.72
Florida,Boulder City,2018,Air,Inferior Irrigation,11.32
Florida,Boulder City,2018,Water,Solid Waste,14.54
Florida,Boulder City,2018,Soil,Light,13.92
Florida,Boulder City,2018,Air,Thermal,11.8
Florida,Boulder City,2018,Water,Oxygen-depletion,17.18
Florida,Boulder City,2018,Soil,Chemical,10.16
Florida,Boulder City,2018,Air,Surface water,22.92
Florida,Boulder City,2018,Water,Groundwater,22.42
Florida,Boulder City,2018,Soil,Inorganic Fertilizers,24.87
Florida,Boulder City,2018,Air,Inferior Irrigation,25.07
Florida,Boulder City,2018,Water,Solid Waste,23.21
Georgia,Reno,2017,Soil,Inorganic Fertilizers,28.92
Georgia,Reno,2017,Air,Inferior Irrigation,32.05
Georgia,Reno,2017,Water,Solid Waste,34.77
Georgia,Reno,2017,Soil,Light,35.53
Georgia,Reno,2017,Air,Thermal,40.72
Georgia,Reno,2017,Water,Oxygen-depletion,40.27
Georgia,Reno,2017,Soil,Chemical,49.29
Georgia,Reno,2017,Air,Surface water,50.71
Georgia,Reno,2017,Water,Groundwater,51.83
Georgia,Reno,2017,Soil,Inorganic Fertilizers,56.97
Georgia,Reno,2017,Air,Inferior Irrigation,56.27
Georgia,Reno,2017,Water,Solid Waste,62.87
Nevada,Tampa,2015,Soil,Inorganic Fertilizers,68.38
Nevada,Tampa,2015,Air,Inferior Irrigation,69.53
Nevada,Tampa,2015,Water,Solid Waste,70.17
Nevada,Tampa,2015,Soil,Light,69.76
Nevada,Tampa,2015,Air,Thermal,72.99
Nevada,Tampa,2015,Water,Oxygen-depletion,74.9
Nevada,Tampa,2015,Soil,Chemical,80.02
Nevada,Tampa,2015,Air,Surface water,81.0
Nevada,Tampa,2015,Water,Groundwater,82.36
Nevada,Tampa,2015,Soil,Inorganic Fertilizers,87.36
Nevada,Tampa,2015,Air,Inferior Irrigation,87.22
Nevada,Tampa,2015,Water,Solid Waste,87.3
Florida,Fort Lauderdale,2018,Soil,Inorganic Fertilizers,91.61
Florida,Fort Lauderdale,2018,Air,Inferior Irrigation,92.21
Florida,Fort Lauderdale,2018,Water,Solid Waste,-7.74
Florida,Fort Lauderdale,2018,Soil,Light,91.79
Florida,Fort Lauderdale,2018,Air,Thermal,96.11
Florida,Fort Lauderdale,2018,Water,Oxygen-depletion,-95.08
Florida,Fort Lauderdale,2018,Soil,Chemical,-93.83
Florida,Fort Lauderdale,2018,Air,Surface water,-93.14
Florida,Fort Lauderdale,2018,Water,Groundwater,-91.43
Florida,Fort Lauderdale,2018,Soil,Inorganic Fertilizers,-90.05
Florida,Fort Lauderdale,2018,Air,Inferior Irrigation,-88.39
Florida,Fort Lauderdale,2018,Water,Solid Waste,-87.87
Georgia,Columbus,2017,Soil,Inorganic Fertilizers,-87.14
Georgia,Columbus,2017,Air,Inferior Irrigation,-84.51
Georgia,Columbus,2017,Water,Solid Waste,-81.69
Georgia,Columbus,2017,Soil,Light,-80.03
Georgia,Columbus,2017,Air,Thermal,-79.87
Georgia,Columbus,2017,Water,Oxygen-depletion,-80.44
Georgia,Columbus,2017,Soil,Chemical,-72.28
Georgia,Columbus,2017,Air,Surface water,-72.78
Georgia,Columbus,2017,Water,Groundwater,-69.74
Georgia,Columbus,2017,Soil,Inorganic Fertilizers,-66.66
Georgia,Columbus,2017,Air,Inferior Irrigation,-61.56
Georgia,Columbus,2017,Water,Solid Waste,-60.9
Nevada,Washington,2015,Soil,Inorganic Fertilizers,-59.29
Nevada,Washington,2015,Air,Inferior Irrigation,-52.33
Nevada,Washington,2015,Water,Solid Waste,-50.66
Nevada,Washington,2015,Soil,Light,-48.27
Nevada,Washington,2015,Air,Thermal,-43.51
Nevada,Washington,2015,Water,Oxygen-depletion,-40.05
Nevada,Washington,2015,Soil,Chemical,-38.96
Nevada,Washington,2015,Air,Surface water,-37.34
Nevada,Washington,2015,Water,Groundwater,-36.05
Nevada,Washington,2015,Soil,Inorganic Fertilizers,-33.84
Nevada,Washington,2015,Air,Inferior Irrigation,-33.74
Nevada,Washington,2015,Water,Solid Waste,-31.8
Florida,Albany,2018,Soil,Inorganic Fertilizers,-31.51
Florida,Albany,2018,Air,Inferior Irrigation,-32.84
Florida,Albany,2018,Water,Solid Waste,-27.14
Florida,Albany,2018,Soil,Light,-19.14
Florida,Albany,2018,Air,Thermal,-15.33
Florida,Albany,2018,Water,Oxygen-depletion,-14.28
Florida,Albany,2018,Soil,Chemical,-9.44
Florida,Albany,2018,Air,Surface water,-7.49
Florida,Albany,2018,Water,Groundwater,-5.68
Florida,Albany,2018,Soil,Inorganic Fertilizers,-4.71
Florida,Albany,2018,Air,Inferior Irrigation,-3.13
Florida,Albany,2018,Water,Solid Waste,-2.65
