State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Georgia,Columbus,Soil,Solid Waste,4.89
Georgia,Columbus,Air,Industrial,14.07
Georgia,Columbus,Soil,Inorganic Fertilizers,15.14
Georgia,Columbus,Air,Inferior Irrigation,-99.89
Georgia,Columbus,Soil,Thermal,-96.31
Georgia,Columbus,Air,Noise,-95.45
Georgia,Columbus,Soil,Solid Waste,-92.92
Georgia,Columbus,Air,Industrial,38.0
Illinois,Albany,Soil,Solid Waste,49.16
Illinois,Albany,Air,Industrial,-79.86
Illinois,Albany,Soil,Inorganic Fertilizers,-77.42
Illinois,Albany,Air,Inferior Irrigation,52.8
Illinois,Albany,Soil,Thermal,55.07
Illinois,Albany,Air,Noise,59.62
Illinois,Albany,Soil,Solid Waste,-67.99
Illinois,Albany,Air,Industrial,-66.16
Georgia,Springfield,Soil,Solid Waste,67.65
Georgia,Springfield,Air,Industrial,70.17
Georgia,Springfield,Soil,Inorganic Fertilizers,-57.17
Georgia,Springfield,Air,Inferior Irrigation,-57.7
Georgia,Springfield,Soil,Thermal,75.65
Georgia,Springfield,Air,Noise,-52.77
Georgia,Springfield,Soil,Solid Waste,-51.54
Georgia,Springfield,Air,Industrial,78.61
Illinois,Chicago,Soil,Solid Waste,82.78
Illinois,Chicago,Air,Industrial,-44.33
Illinois,Chicago,Soil,Inorganic Fertilizers,84.19
Illinois,Chicago,Air,Inferior Irrigation,-32.95
Illinois,Chicago,Soil,Thermal,-30.12
Illinois,Chicago,Air,Noise,-27.35
Illinois,Chicago,Soil,Solid Waste,-16.85
Illinois,Chicago,Air,Industrial,-8.59
