State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Florida,Tampa,Water,Chemical,0.57
Florida,Tampa,Soil,Oxygen-depletion,-0.28
Florida,Tampa,Air,Groundwater,13.85
Florida,Tampa,Water,Inorganic Fertilizers,16.38
Florida,Tampa,Soil,Inferior Irrigation,25.99
Florida,Tampa,Air,Solid Waste,28.24
Florida,Tampa,Water,Noise,-95.42
Florida,Tampa,Soil,Light,-94.2
Florida,Tampa,Air,Chemical,-94.4
Maryland,Fort Lauderdale,Water,Chemical,37.05
Maryland,Fort Lauderdale,Soil,Oxygen-depletion,-88.45
Maryland,Fort Lauderdale,Air,Groundwater,-86.29
Maryland,Fort Lauderdale,Water,Inorganic Fertilizers,43.1
Maryland,Fort Lauderdale,Soil,Inferior Irrigation,43.98
Maryland,Fort Lauderdale,Air,Solid Waste,42.77
Maryland,Fort Lauderdale,Water,Noise,-76.59
Maryland,Fort Lauderdale,Soil,Light,-72.24
Maryland,Fort Lauderdale,Air,Chemical,-70.87
Florida,Baltimore,Water,Chemical,59.82
Florida,Baltimore,Soil,Oxygen-depletion,-70.12
Florida,Baltimore,Air,Groundwater,-67.33
Florida,Baltimore,Water,Inorganic Fertilizers,63.27
Florida,Baltimore,Soil,Inferior Irrigation,65.04
Florida,Baltimore,Air,Solid Waste,66.68
Florida,Baltimore,Water,Noise,-58.24
Florida,Baltimore,Soil,Light,71.69
Florida,Baltimore,Air,Chemical,-56.59
Maryland,Aberdeen,Water,Chemical,75.17
Maryland,Aberdeen,Soil,Oxygen-depletion,83.16
Maryland,Aberdeen,Air,Groundwater,-41.36
Maryland,Aberdeen,Water,Inorganic Fertilizers,-38.47
Maryland,Aberdeen,Soil,Inferior Irrigation,91.74
Maryland,Aberdeen,Air,Solid Waste,93.33
Maryland,Aberdeen,Water,Noise,-35.64
Maryland,Aberdeen,Soil,Light,-31.45
Maryland,Aberdeen,Air,Chemical,-30.54
Florida,Columbia,Water,Chemical,97.48
Florida,Columbia,Soil,Oxygen-depletion,-27.2
Florida,Columbia,Air,Groundwater,-25.14
Florida,Columbia,Water,Inorganic Fertilizers,-25.64
Florida,Columbia,Soil,Inferior Irrigation,-22.88
Florida,Columbia,Air,Solid Waste,-22.87
Florida,Columbia,Water,Noise,-15.64
Florida,Columbia,Soil,Light,-11.4
Florida,Columbia,Air,Chemical,-4.86
