Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2021,Q3,Dairy,Milk,386.99
Export,2021,Q3,Beverage,Yoghurt,131.52
Export,2021,Q3,Dairy,Cheese,132.25
Export,2021,Q3,Beverage,Coffee,383.83
Export,2021,Q3,Dairy,Juice,144.18
Export,2021,Q3,Beverage,Milk,163.18
Export,2017,Q3,Dairy,Milk,292.25
Export,2017,Q3,Beverage,Yoghurt,168.93
Export,2017,Q3,Dairy,Cheese,45.31
Export,2017,Q3,Beverage,Coffee,558.61
Export,2017,Q3,Dairy,Juice,48.9
Export,2017,Q3,Beverage,Milk,180.59
Export,2021,Q3,Dairy,Milk,58.71
Export,2021,Q3,Beverage,Yoghurt,702.86
Export,2021,Q3,Dairy,Cheese,840.99
Export,2021,Q3,Beverage,Coffee,726.7
Export,2021,Q3,Dairy,Juice,92.02
Export,2021,Q3,Beverage,Milk,120.48
Export,2017,Q3,Dairy,Milk,476.11
Export,2017,Q3,Beverage,Yoghurt,500.71
Export,2017,Q3,Dairy,Cheese,758.87
Export,2017,Q3,Beverage,Coffee,504.63
Export,2017,Q3,Dairy,Juice,890.27
Export,2017,Q3,Beverage,Milk,895.74
