Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2015,Meat,Beef,384.12
Import,2015,Dairy,Lamb,385.71
Import,2015,Meat,Pork,131.72
Import,2015,Dairy,Yoghurt,910.98
Import,2015,Meat,Milk,142.72
Import,2015,Dairy,Cream,921.99
Import,2018,Meat,Beef,670.51
Import,2018,Dairy,Lamb,287.51
Import,2018,Meat,Pork,801.45
Import,2018,Dairy,Yoghurt,299.95
Import,2018,Meat,Milk,304.25
Import,2018,Dairy,Cream,820.95
Import,2021,Meat,Beef,183.31
Import,2021,Dairy,Lamb,571.73
Import,2021,Meat,Pork,71.26
Import,2021,Dairy,Yoghurt,711.76
Import,2021,Meat,Milk,844.92
Import,2021,Dairy,Cream,337.93
Import,2015,Meat,Beef,982.31
Import,2015,Dairy,Lamb,983.43
Import,2015,Meat,Pork,984.12
Import,2015,Dairy,Yoghurt,480.9
Import,2015,Meat,Milk,108.77
Import,2015,Dairy,Cream,109.3
