Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2018,Dairy,Milk,802.23
Export,2018,Meat,Cream,227.49
Export,2018,Dairy,Cheese,36.92
Export,2018,Meat,Beef,772.04
Export,2018,Dairy,Camel,421.47
Export,2018,Meat,Milk,41.8
Export,2017,Dairy,Milk,362.65
Export,2017,Meat,Cream,265.17
Export,2017,Dairy,Cheese,759.14
Export,2017,Meat,Beef,431.6
Export,2017,Dairy,Camel,15.5
Export,2017,Meat,Milk,402.26
Export,2018,Dairy,Milk,564.17
Export,2018,Meat,Cream,276.25
Export,2018,Dairy,Cheese,694.19
Export,2018,Meat,Beef,311.95
Export,2018,Dairy,Camel,376.28
Export,2018,Meat,Milk,539.58
