Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,Florida,Fort Lauderdale,Temperature,31-40,0.93
2018,Florida,Fort Lauderdale,Wind,11-20,2.99
2018,Florida,Fort Lauderdale,Temperature,Storm,5.07
2018,Florida,Fort Lauderdale,Wind,Calm,7.39
2018,Florida,Fort Lauderdale,Temperature,Breeze,8.3
2018,Florida,Fort Lauderdale,Wind,31-40,9.58
2017,Illinois,Tampa,Temperature,31-40,10.89
2017,Illinois,Tampa,Wind,11-20,8.92
2017,Illinois,Tampa,Temperature,Storm,10.66
2017,Illinois,Tampa,Wind,Calm,8.98
2017,Illinois,Tampa,Temperature,Breeze,14.69
2017,Illinois,Tampa,Wind,31-40,15.63
2022,Florida,Chicago,Temperature,31-40,15.8
2022,Florida,Chicago,Wind,11-20,17.89
2022,Florida,Chicago,Temperature,Storm,18.54
2022,Florida,Chicago,Wind,Calm,15.61
2022,Florida,Chicago,Temperature,Breeze,14.34
2022,Florida,Chicago,Wind,31-40,21.19
2018,Illinois,Champaign,Temperature,31-40,23.66
2018,Illinois,Champaign,Wind,11-20,23.56
2018,Illinois,Champaign,Temperature,Storm,24.84
2018,Illinois,Champaign,Wind,Calm,7.98
2018,Illinois,Champaign,Temperature,Breeze,10.74
2018,Illinois,Champaign,Wind,31-40,0.17
