Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2020,Beverage,Coffee,608.93
Export,2020,Meat,Soda,420.54
Export,2020,Beverage,Chicken,806.18
Export,2020,Meat,Lamb,599.89
Export,2019,Beverage,Coffee,264.78
Export,2019,Meat,Soda,584.16
Export,2019,Beverage,Chicken,330.17
Export,2019,Meat,Lamb,685.14
Export,2017,Beverage,Coffee,624.55
Export,2017,Meat,Soda,627.87
Export,2017,Beverage,Chicken,19.31
Export,2017,Meat,Lamb,117.78
Export,2020,Beverage,Coffee,503.49
Export,2020,Meat,Soda,603.05
Export,2020,Beverage,Chicken,443.5
Export,2020,Meat,Lamb,636.23
