Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,House,Q1,March,Massachusetts,Lenox,9.99
Residential,House,Q2,February,Massachusetts,Lenox,9.93
Residential,House,Q1,May,Massachusetts,Lenox,12.44
Residential,House,Q2,June,Massachusetts,Lenox,18.7
Service,Hotel,Q1,March,Massachusetts,Lenox,25.55
Service,Hotel,Q2,February,Massachusetts,Lenox,28.32
Service,Hotel,Q1,May,Massachusetts,Lenox,30.91
Service,Hotel,Q2,June,Massachusetts,Lenox,33.58
Production,Hospital,Q1,March,Massachusetts,Lenox,40.23
Production,Hospital,Q2,February,Massachusetts,Lenox,41.67
Production,Hospital,Q1,May,Massachusetts,Lenox,47.35
Production,Hospital,Q2,June,Massachusetts,Lenox,50.83
Residential,Administration,Q1,March,Massachusetts,Lenox,58.7
Residential,Administration,Q2,February,Massachusetts,Lenox,59.58
Residential,Administration,Q1,May,Massachusetts,Lenox,60.49
Residential,Administration,Q2,June,Massachusetts,Lenox,61.58
Service,School,Q1,March,Massachusetts,Lenox,0.16
Service,School,Q2,February,Massachusetts,Lenox,65.94
Service,School,Q1,May,Massachusetts,Lenox,67.8
Service,School,Q2,June,Massachusetts,Lenox,72.92
Production,Workshop,Q1,March,Massachusetts,Lenox,74.8
Production,Workshop,Q2,February,Massachusetts,Lenox,75.94
Production,Workshop,Q1,May,Massachusetts,Lenox,80.01
Production,Workshop,Q2,June,Massachusetts,Lenox,81.1
Residential,Factory,Q1,March,Massachusetts,Lenox,81.9
Residential,Factory,Q2,February,Massachusetts,Lenox,88.57
Residential,Factory,Q1,May,Massachusetts,Lenox,88.03
Residential,Factory,Q2,June,Massachusetts,Lenox,92.03
