Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Museum,Q3,August,Minnesota,Hastings,7.94
Culture,Museum,Q4,July,Illinois,Minneapolis,9.56
Culture,Museum,Q2,October,Minnesota,Champaign,10.65
Culture,Museum,Q3,November,Illinois,Hastings,9.66
Culture,Museum,Q4,June,Minnesota,Minneapolis,11.39
Culture,Museum,Q2,May,Illinois,Champaign,16.59
Culture,Museum,Q3,April,Minnesota,Hastings,17.49
Culture,Museum,Q4,August,Illinois,Minneapolis,18.62
Culture,Museum,Q2,July,Minnesota,Champaign,20.03
Residential,Concert,Q3,August,Minnesota,Hastings,22.22
Residential,Concert,Q4,July,Illinois,Minneapolis,23.54
Residential,Concert,Q2,October,Minnesota,Champaign,33.14
Residential,Concert,Q3,November,Illinois,Hastings,34.35
Residential,Concert,Q4,June,Minnesota,Minneapolis,35.68
Residential,Concert,Q2,May,Illinois,Champaign,42.76
Residential,Concert,Q3,April,Minnesota,Hastings,43.47
Residential,Concert,Q4,August,Illinois,Minneapolis,46.01
Residential,Concert,Q2,July,Minnesota,Champaign,46.82
Culture,Theatre,Q3,August,Minnesota,Hastings,48.42
Culture,Theatre,Q4,July,Illinois,Minneapolis,49.54
Culture,Theatre,Q2,October,Minnesota,Champaign,50.7
Culture,Theatre,Q3,November,Illinois,Hastings,51.39
Culture,Theatre,Q4,June,Minnesota,Minneapolis,51.95
Culture,Theatre,Q2,May,Illinois,Champaign,57.66
Culture,Theatre,Q3,April,Minnesota,Hastings,63.87
Culture,Theatre,Q4,August,Illinois,Minneapolis,69.18
Culture,Theatre,Q2,July,Minnesota,Champaign,71.68
Residential,Apartment,Q3,August,Minnesota,Hastings,75.68
Residential,Apartment,Q4,July,Illinois,Minneapolis,77.0
Residential,Apartment,Q2,October,Minnesota,Champaign,78.32
Residential,Apartment,Q3,November,Illinois,Hastings,79.89
Residential,Apartment,Q4,June,Minnesota,Minneapolis,83.48
Residential,Apartment,Q2,May,Illinois,Champaign,85.04
Residential,Apartment,Q3,April,Minnesota,Hastings,86.8
Residential,Apartment,Q4,August,Illinois,Minneapolis,87.12
Residential,Apartment,Q2,July,Minnesota,Champaign,88.56
Culture,Hotel,Q3,August,Minnesota,Hastings,89.07
Culture,Hotel,Q4,July,Illinois,Minneapolis,91.13
Culture,Hotel,Q2,October,Minnesota,Champaign,91.07
Culture,Hotel,Q3,November,Illinois,Hastings,93.78
Culture,Hotel,Q4,June,Minnesota,Minneapolis,94.32
Culture,Hotel,Q2,May,Illinois,Champaign,91.09
Culture,Hotel,Q3,April,Minnesota,Hastings,96.17
Culture,Hotel,Q4,August,Illinois,Minneapolis,98.51
Culture,Hotel,Q2,July,Minnesota,Champaign,99.88
