Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Theatre,Q4,December,Maryland,Aberdeen,0.33
Culture,Theatre,Q1,October,Maryland,Baltimore,1.15
Culture,Theatre,Q3,November,Maryland,Aberdeen,2.03
Culture,Theatre,Q4,February,Maryland,Baltimore,3.47
Culture,Theatre,Q1,January,Maryland,Aberdeen,4.64
Culture,Theatre,Q3,August,Maryland,Baltimore,0.81
Culture,Theatre,Q4,July,Maryland,Aberdeen,3.65
Culture,Theatre,Q1,December,Maryland,Baltimore,7.89
Culture,Theatre,Q3,October,Maryland,Aberdeen,8.58
Service,Museum,Q4,December,Maryland,Aberdeen,8.22
Service,Museum,Q1,October,Maryland,Baltimore,12.08
Service,Museum,Q3,November,Maryland,Aberdeen,15.92
Service,Museum,Q4,February,Maryland,Baltimore,17.37
Service,Museum,Q1,January,Maryland,Aberdeen,18.86
Service,Museum,Q3,August,Maryland,Baltimore,18.8
Service,Museum,Q4,July,Maryland,Aberdeen,20.4
Service,Museum,Q1,December,Maryland,Baltimore,18.47
Service,Museum,Q3,October,Maryland,Aberdeen,22.22
Production,School,Q4,December,Maryland,Aberdeen,24.04
Production,School,Q1,October,Maryland,Baltimore,24.18
Production,School,Q3,November,Maryland,Aberdeen,26.63
Production,School,Q4,February,Maryland,Baltimore,28.09
Production,School,Q1,January,Maryland,Aberdeen,31.01
Production,School,Q3,August,Maryland,Baltimore,34.92
Production,School,Q4,July,Maryland,Aberdeen,34.72
Production,School,Q1,December,Maryland,Baltimore,37.46
Production,School,Q3,October,Maryland,Aberdeen,37.3
Culture,Hospital,Q4,December,Maryland,Aberdeen,39.51
Culture,Hospital,Q1,October,Maryland,Baltimore,40.61
Culture,Hospital,Q3,November,Maryland,Aberdeen,43.36
Culture,Hospital,Q4,February,Maryland,Baltimore,44.84
Culture,Hospital,Q1,January,Maryland,Aberdeen,49.4
Culture,Hospital,Q3,August,Maryland,Baltimore,51.74
Culture,Hospital,Q4,July,Maryland,Aberdeen,56.97
Culture,Hospital,Q1,December,Maryland,Baltimore,57.38
Culture,Hospital,Q3,October,Maryland,Aberdeen,59.05
Service,Workshop,Q4,December,Maryland,Aberdeen,60.3
Service,Workshop,Q1,October,Maryland,Baltimore,63.96
Service,Workshop,Q3,November,Maryland,Aberdeen,63.71
Service,Workshop,Q4,February,Maryland,Baltimore,65.69
Service,Workshop,Q1,January,Maryland,Aberdeen,68.64
Service,Workshop,Q3,August,Maryland,Baltimore,72.11
Service,Workshop,Q4,July,Maryland,Aberdeen,76.02
Service,Workshop,Q1,December,Maryland,Baltimore,77.92
Service,Workshop,Q3,October,Maryland,Aberdeen,80.34
Production,Factory,Q4,December,Maryland,Aberdeen,82.22
Production,Factory,Q1,October,Maryland,Baltimore,84.43
Production,Factory,Q3,November,Maryland,Aberdeen,85.63
Production,Factory,Q4,February,Maryland,Baltimore,86.87
Production,Factory,Q1,January,Maryland,Aberdeen,87.29
Production,Factory,Q3,August,Maryland,Baltimore,89.92
Production,Factory,Q4,July,Maryland,Aberdeen,92.94
Production,Factory,Q1,December,Maryland,Baltimore,93.72
Production,Factory,Q3,October,Maryland,Aberdeen,92.04
