Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2017,Meat,Chicken,385.68
Import,2017,Beverage,Camel,417.22
Import,2017,Meat,Pork,996.37
Import,2017,Beverage,Juice,711.34
Import,2017,Meat,Coffee,968.16
Import,2017,Beverage,Chicken,970.39
Import,2015,Meat,Chicken,11.82
Import,2015,Beverage,Camel,780.14
Import,2015,Meat,Pork,783.53
Import,2015,Beverage,Juice,80.04
Import,2015,Meat,Coffee,29.25
Import,2015,Beverage,Chicken,723.93
Import,2017,Meat,Chicken,243.67
Import,2017,Beverage,Camel,152.43
Import,2017,Meat,Pork,760.9
Import,2017,Beverage,Juice,700.95
Import,2017,Meat,Coffee,605.14
Import,2017,Beverage,Chicken,255.78
