State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Nevada,Reno,Soil,Inferior Irrigation,0.31
Nevada,Reno,Water,Urban Activities,3.92
Nevada,Reno,Air,Solid Waste,10.53
Nevada,Reno,Soil,Surface water,13.93
Nevada,Reno,Water,Chemical,16.92
Nevada,Reno,Air,Light,20.34
Nevada,Reno,Soil,Noise,28.66
Nevada,Reno,Water,Thermal,31.09
Nevada,Reno,Air,Inferior Irrigation,-95.32
Georgia,Las Vegas,Soil,Inferior Irrigation,83.22
Georgia,Las Vegas,Water,Urban Activities,35.83
Georgia,Las Vegas,Air,Solid Waste,-92.96
Georgia,Las Vegas,Soil,Surface water,37.1
Georgia,Las Vegas,Water,Chemical,-93.53
Georgia,Las Vegas,Air,Light,40.08
Georgia,Las Vegas,Soil,Noise,-87.45
Georgia,Las Vegas,Water,Thermal,-87.63
Georgia,Las Vegas,Air,Inferior Irrigation,43.7
Florida,Boulder City,Soil,Inferior Irrigation,40.28
Florida,Boulder City,Water,Urban Activities,-84.43
Florida,Boulder City,Air,Solid Waste,-81.51
Florida,Boulder City,Soil,Surface water,-80.22
Florida,Boulder City,Water,Chemical,52.31
Florida,Boulder City,Air,Light,54.16
Florida,Boulder City,Soil,Noise,54.55
Florida,Boulder City,Water,Thermal,-71.3
Florida,Boulder City,Air,Inferior Irrigation,-70.89
Nevada,Albany,Soil,Inferior Irrigation,58.44
Nevada,Albany,Water,Urban Activities,63.98
Nevada,Albany,Air,Solid Waste,64.55
Nevada,Albany,Soil,Surface water,-63.36
Nevada,Albany,Water,Chemical,67.85
Nevada,Albany,Air,Light,70.53
Nevada,Albany,Soil,Noise,72.5
Nevada,Albany,Water,Thermal,-56.52
Nevada,Albany,Air,Inferior Irrigation,73.8
Georgia,Washington,Soil,Inferior Irrigation,75.91
Georgia,Washington,Water,Urban Activities,76.91
Georgia,Washington,Air,Solid Waste,75.55
Georgia,Washington,Soil,Surface water,83.26
Georgia,Washington,Water,Chemical,-44.4
Georgia,Washington,Air,Light,-44.21
Georgia,Washington,Soil,Noise,85.85
Georgia,Washington,Water,Thermal,87.04
Georgia,Washington,Air,Inferior Irrigation,88.18
Florida,Tampa,Soil,Inferior Irrigation,-39.79
Florida,Tampa,Water,Urban Activities,90.07
Florida,Tampa,Air,Solid Waste,89.49
Florida,Tampa,Soil,Surface water,92.7
Florida,Tampa,Water,Chemical,-42.12
Florida,Tampa,Air,Light,85.22
Florida,Tampa,Soil,Noise,95.27
Florida,Tampa,Water,Thermal,90.17
Florida,Tampa,Air,Inferior Irrigation,-32.99
Nevada,Fort Lauderdale,Soil,Inferior Irrigation,-27.36
Nevada,Fort Lauderdale,Water,Urban Activities,-17.78
Nevada,Fort Lauderdale,Air,Solid Waste,-16.06
Nevada,Fort Lauderdale,Soil,Surface water,-16.19
Nevada,Fort Lauderdale,Water,Chemical,-17.91
Nevada,Fort Lauderdale,Air,Light,-12.22
Nevada,Fort Lauderdale,Soil,Noise,-6.58
Nevada,Fort Lauderdale,Water,Thermal,-4.64
Nevada,Fort Lauderdale,Air,Inferior Irrigation,-1.2
