Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Apartment,Q4,December,California,Malibu,5.37
Residential,Apartment,Q3,October,California,Malibu,7.9
Residential,Apartment,Q4,September,California,Malibu,8.06
Residential,Apartment,Q3,August,California,Malibu,9.0
Residential,Apartment,Q4,July,California,Malibu,8.5
Residential,Apartment,Q3,December,California,Malibu,11.26
Culture,House,Q4,December,California,Malibu,11.28
Culture,House,Q3,October,California,Malibu,13.54
Culture,House,Q4,September,California,Malibu,14.48
Culture,House,Q3,August,California,Malibu,18.76
Culture,House,Q4,July,California,Malibu,20.01
Culture,House,Q3,December,California,Malibu,23.29
Production,Hotel,Q4,December,California,Malibu,24.43
Production,Hotel,Q3,October,California,Malibu,26.49
Production,Hotel,Q4,September,California,Malibu,29.38
Production,Hotel,Q3,August,California,Malibu,30.02
Production,Hotel,Q4,July,California,Malibu,31.63
Production,Hotel,Q3,December,California,Malibu,32.42
Residential,Concert,Q4,December,California,Malibu,29.86
Residential,Concert,Q3,October,California,Malibu,35.98
Residential,Concert,Q4,September,California,Malibu,38.91
Residential,Concert,Q3,August,California,Malibu,38.84
Residential,Concert,Q4,July,California,Malibu,44.57
Residential,Concert,Q3,December,California,Malibu,45.65
Culture,Museum,Q4,December,California,Malibu,46.16
Culture,Museum,Q3,October,California,Malibu,49.9
Culture,Museum,Q4,September,California,Malibu,51.59
Culture,Museum,Q3,August,California,Malibu,51.07
Culture,Museum,Q4,July,California,Malibu,56.17
Culture,Museum,Q3,December,California,Malibu,79.11
Production,Workshop,Q4,December,California,Malibu,80.88
Production,Workshop,Q3,October,California,Malibu,81.26
Production,Workshop,Q4,September,California,Malibu,81.13
Production,Workshop,Q3,August,California,Malibu,82.86
Production,Workshop,Q4,July,California,Malibu,86.46
Production,Workshop,Q3,December,California,Malibu,91.73
Residential,Factory,Q4,December,California,Malibu,92.12
Residential,Factory,Q3,October,California,Malibu,92.21
Residential,Factory,Q4,September,California,Malibu,94.86
Residential,Factory,Q3,August,California,Malibu,95.17
Residential,Factory,Q4,July,California,Malibu,96.06
Residential,Factory,Q3,December,California,Malibu,95.49
