Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2016,California,Malibu,Wind,Calm,0.28
2016,California,Malibu,Humidity,Breeze,0.86
2016,California,Malibu,Temperature,Low,2.39
2016,California,Malibu,Wind,High,3.83
2016,California,Malibu,Humidity,Medium,3.06
2016,California,Malibu,Temperature,11-20,5.9
2016,California,Malibu,Wind,31-40,6.77
2016,California,Malibu,Humidity,Calm,7.52
2016,California,Malibu,Temperature,Breeze,8.32
2022,Michigan,Los-Angeles,Wind,Calm,8.7
2022,Michigan,Los-Angeles,Humidity,Breeze,9.97
2022,Michigan,Los-Angeles,Temperature,Low,3.43
2022,Michigan,Los-Angeles,Wind,High,4.64
2022,Michigan,Los-Angeles,Humidity,Medium,6.39
2022,Michigan,Los-Angeles,Temperature,11-20,5.55
2022,Michigan,Los-Angeles,Wind,31-40,15.1
2022,Michigan,Los-Angeles,Humidity,Calm,16.13
2022,Michigan,Los-Angeles,Temperature,Breeze,17.14
2019,California,Port Huron,Wind,Calm,16.53
2019,California,Port Huron,Humidity,Breeze,18.8
2019,California,Port Huron,Temperature,Low,20.01
2019,California,Port Huron,Wind,High,20.98
2019,California,Port Huron,Humidity,Medium,4.35
2019,California,Port Huron,Temperature,11-20,23.91
2019,California,Port Huron,Wind,31-40,24.03
2019,California,Port Huron,Humidity,Calm,25.37
2019,California,Port Huron,Temperature,Breeze,23.93
2016,Michigan,Detroit,Wind,Calm,27.06
2016,Michigan,Detroit,Humidity,Breeze,27.44
2016,Michigan,Detroit,Temperature,Low,26.61
2016,Michigan,Detroit,Wind,High,5.4
2016,Michigan,Detroit,Humidity,Medium,23.17
2016,Michigan,Detroit,Temperature,11-20,2.19
2016,Michigan,Detroit,Wind,31-40,9.99
2016,Michigan,Detroit,Humidity,Calm,5.28
2016,Michigan,Detroit,Temperature,Breeze,20.16
