Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2020,Florida,Fort Lauderdale,Wind,Storm,0.87
2020,Florida,Fort Lauderdale,Humidity,Calm,1.34
2020,Florida,Fort Lauderdale,Wind,Low,0.24
2020,Florida,Fort Lauderdale,Humidity,Medium,3.26
2016,Michigan,Tampa,Wind,Storm,4.36
2016,Michigan,Tampa,Humidity,Calm,5.91
2016,Michigan,Tampa,Wind,Low,6.45
2016,Michigan,Tampa,Humidity,Medium,2.99
2018,Minnesota,Flint,Wind,Storm,4.2
2018,Minnesota,Flint,Humidity,Calm,4.87
2018,Minnesota,Flint,Wind,Low,11.31
2018,Minnesota,Flint,Humidity,Medium,11.59
2020,Florida,Detroit,Wind,Storm,13.46
2020,Florida,Detroit,Humidity,Calm,14.92
2020,Florida,Detroit,Wind,Low,15.36
2020,Florida,Detroit,Humidity,Medium,13.67
2016,Michigan,Port Huron,Wind,Storm,15.03
2016,Michigan,Port Huron,Humidity,Calm,18.01
2016,Michigan,Port Huron,Wind,Low,19.84
2016,Michigan,Port Huron,Humidity,Medium,20.04
2018,Minnesota,Minneapolis,Wind,Storm,21.43
2018,Minnesota,Minneapolis,Humidity,Calm,19.83
2018,Minnesota,Minneapolis,Wind,Low,23.35
2018,Minnesota,Minneapolis,Humidity,Medium,24.47
2020,Florida,Hastings,Wind,Storm,25.16
2020,Florida,Hastings,Humidity,Calm,26.14
2020,Florida,Hastings,Wind,Low,24.92
2020,Florida,Hastings,Humidity,Medium,26.02
2016,Michigan,Rochester,Wind,Storm,25.46
2016,Michigan,Rochester,Humidity,Calm,21.16
2016,Michigan,Rochester,Wind,Low,14.58
2016,Michigan,Rochester,Humidity,Medium,14.49
