Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2016,Q1,Dairy,Butter,515.69
Export,2016,Q1,Meat,Cheese,644.39
Export,2016,Q1,Cereals,Milk,520.55
Export,2016,Q1,Dairy,Beef,779.25
Export,2016,Q1,Meat,Pork,912.36
Export,2016,Q1,Cereals,Chicken,925.43
Export,2016,Q1,Dairy,Rice,32.68
Export,2016,Q1,Meat,Seeds,165.63
Export,2016,Q1,Cereals,Butter,679.61
Export,2018,Q1,Dairy,Butter,556.82
Export,2018,Q1,Meat,Cheese,438.86
Export,2018,Q1,Cereals,Milk,568.92
Export,2018,Q1,Dairy,Beef,570.99
Export,2018,Q1,Meat,Pork,187.31
Export,2018,Q1,Cereals,Chicken,188.57
Export,2018,Q1,Dairy,Rice,319.87
Export,2018,Q1,Meat,Seeds,323.45
Export,2018,Q1,Cereals,Butter,708.08
Export,2016,Q1,Dairy,Butter,837.69
Export,2016,Q1,Meat,Cheese,709.0
Export,2016,Q1,Cereals,Milk,70.67
Export,2016,Q1,Dairy,Beef,841.33
Export,2016,Q1,Meat,Pork,589.33
Export,2016,Q1,Cereals,Chicken,464.15
Export,2016,Q1,Dairy,Rice,849.74
Export,2016,Q1,Meat,Seeds,595.33
Export,2016,Q1,Cereals,Butter,347.66
Export,2018,Q1,Dairy,Butter,348.62
Export,2018,Q1,Meat,Cheese,477.09
Export,2018,Q1,Cereals,Milk,482.38
Export,2018,Q1,Dairy,Beef,872.01
Export,2018,Q1,Meat,Pork,619.35
Export,2018,Q1,Cereals,Chicken,379.61
Export,2018,Q1,Dairy,Rice,374.31
Export,2018,Q1,Meat,Seeds,250.29
Export,2018,Q1,Cereals,Butter,635.86
