State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Massachusetts,Boston,2019,Water,Groundwater,1.5
Massachusetts,Boston,2019,Air,Surface water,3.75
Massachusetts,Boston,2019,Soil,Oxygen-depletion,4.39
Massachusetts,Boston,2019,Water,Thermal,5.7
Massachusetts,Boston,2019,Air,Light,6.5
Massachusetts,Boston,2019,Soil,Noise,7.36
Massachusetts,Boston,2019,Water,Industrial,8.7
Massachusetts,Boston,2019,Air,Solid Waste,13.41
Massachusetts,Boston,2019,Soil,Inferior Irrigation,14.46
Massachusetts,Boston,2019,Water,Inorganic Fertilizers,16.91
Massachusetts,Boston,2019,Air,Groundwater,17.47
Massachusetts,Boston,2019,Soil,Surface water,18.34
Illinois,Cambridge,2021,Water,Groundwater,20.26
Illinois,Cambridge,2021,Air,Surface water,24.64
Illinois,Cambridge,2021,Soil,Oxygen-depletion,26.56
Illinois,Cambridge,2021,Water,Thermal,27.94
Illinois,Cambridge,2021,Air,Light,32.36
Illinois,Cambridge,2021,Soil,Noise,33.86
Illinois,Cambridge,2021,Water,Industrial,36.62
Illinois,Cambridge,2021,Air,Solid Waste,36.13
Illinois,Cambridge,2021,Soil,Inferior Irrigation,38.89
Illinois,Cambridge,2021,Water,Inorganic Fertilizers,39.83
Illinois,Cambridge,2021,Air,Groundwater,40.39
Illinois,Cambridge,2021,Soil,Surface water,40.08
Maryland,Lenox,2019,Water,Groundwater,38.44
Maryland,Lenox,2019,Air,Surface water,48.24
Maryland,Lenox,2019,Soil,Oxygen-depletion,50.66
Maryland,Lenox,2019,Water,Thermal,51.83
Maryland,Lenox,2019,Air,Light,51.31
Maryland,Lenox,2019,Soil,Noise,54.18
Maryland,Lenox,2019,Water,Industrial,60.28
Maryland,Lenox,2019,Air,Solid Waste,61.43
Maryland,Lenox,2019,Soil,Inferior Irrigation,63.86
Maryland,Lenox,2019,Water,Inorganic Fertilizers,69.23
Maryland,Lenox,2019,Air,Groundwater,70.55
Maryland,Lenox,2019,Soil,Surface water,71.86
Massachusetts,Chicago,2021,Water,Groundwater,71.28
Massachusetts,Chicago,2021,Air,Surface water,73.56
Massachusetts,Chicago,2021,Soil,Oxygen-depletion,73.93
Massachusetts,Chicago,2021,Water,Thermal,76.1
Massachusetts,Chicago,2021,Air,Light,77.4
Massachusetts,Chicago,2021,Soil,Noise,78.33
Massachusetts,Chicago,2021,Water,Industrial,78.37
Massachusetts,Chicago,2021,Air,Solid Waste,82.12
Massachusetts,Chicago,2021,Soil,Inferior Irrigation,83.94
Massachusetts,Chicago,2021,Water,Inorganic Fertilizers,84.42
Massachusetts,Chicago,2021,Air,Groundwater,85.24
Massachusetts,Chicago,2021,Soil,Surface water,86.22
Illinois,Champaign,2019,Water,Groundwater,90.04
Illinois,Champaign,2019,Air,Surface water,93.12
Illinois,Champaign,2019,Soil,Oxygen-depletion,94.95
Illinois,Champaign,2019,Water,Thermal,96.99
Illinois,Champaign,2019,Air,Light,-4.48
Illinois,Champaign,2019,Soil,Noise,0.35
Illinois,Champaign,2019,Water,Industrial,-97.19
Illinois,Champaign,2019,Air,Solid Waste,-96.3
Illinois,Champaign,2019,Soil,Inferior Irrigation,-88.8
Illinois,Champaign,2019,Water,Inorganic Fertilizers,-86.08
Illinois,Champaign,2019,Air,Groundwater,-84.42
Illinois,Champaign,2019,Soil,Surface water,-83.68
Maryland,Springfield,2021,Water,Groundwater,-83.41
Maryland,Springfield,2021,Air,Surface water,-83.17
Maryland,Springfield,2021,Soil,Oxygen-depletion,-79.33
Maryland,Springfield,2021,Water,Thermal,-78.42
Maryland,Springfield,2021,Air,Light,-77.3
Maryland,Springfield,2021,Soil,Noise,-76.06
Maryland,Springfield,2021,Water,Industrial,-75.33
Maryland,Springfield,2021,Air,Solid Waste,-74.87
Maryland,Springfield,2021,Soil,Inferior Irrigation,-73.15
Maryland,Springfield,2021,Water,Inorganic Fertilizers,-72.88
Maryland,Springfield,2021,Air,Groundwater,-75.42
Maryland,Springfield,2021,Soil,Surface water,-70.51
Massachusetts,Aberdeen,2019,Water,Groundwater,-68.66
Massachusetts,Aberdeen,2019,Air,Surface water,-67.61
Massachusetts,Aberdeen,2019,Soil,Oxygen-depletion,-68.58
Massachusetts,Aberdeen,2019,Water,Thermal,-65.74
Massachusetts,Aberdeen,2019,Air,Light,-64.56
Massachusetts,Aberdeen,2019,Soil,Noise,-65.58
Massachusetts,Aberdeen,2019,Water,Industrial,-64.53
Massachusetts,Aberdeen,2019,Air,Solid Waste,-60.91
Massachusetts,Aberdeen,2019,Soil,Inferior Irrigation,-58.28
Massachusetts,Aberdeen,2019,Water,Inorganic Fertilizers,-57.31
Massachusetts,Aberdeen,2019,Air,Groundwater,-57.37
Massachusetts,Aberdeen,2019,Soil,Surface water,-55.02
Illinois,Columbia,2021,Water,Groundwater,-55.1
Illinois,Columbia,2021,Air,Surface water,-51.85
Illinois,Columbia,2021,Soil,Oxygen-depletion,-50.21
Illinois,Columbia,2021,Water,Thermal,-49.51
Illinois,Columbia,2021,Air,Light,-49.54
Illinois,Columbia,2021,Soil,Noise,-46.77
Illinois,Columbia,2021,Water,Industrial,-45.51
Illinois,Columbia,2021,Air,Solid Waste,-44.09
Illinois,Columbia,2021,Soil,Inferior Irrigation,-46.35
Illinois,Columbia,2021,Water,Inorganic Fertilizers,-42.69
Illinois,Columbia,2021,Air,Groundwater,-41.88
Illinois,Columbia,2021,Soil,Surface water,-41.79
Maryland,Baltimore,2019,Water,Groundwater,-37.36
Maryland,Baltimore,2019,Air,Surface water,-36.43
Maryland,Baltimore,2019,Soil,Oxygen-depletion,-7.07
Maryland,Baltimore,2019,Water,Thermal,-35.2
Maryland,Baltimore,2019,Air,Light,-26.58
Maryland,Baltimore,2019,Soil,Noise,-19.75
Maryland,Baltimore,2019,Water,Industrial,-8.68
Maryland,Baltimore,2019,Air,Solid Waste,-7.34
Maryland,Baltimore,2019,Soil,Inferior Irrigation,-5.74
Maryland,Baltimore,2019,Water,Inorganic Fertilizers,-4.39
Maryland,Baltimore,2019,Air,Groundwater,-3.11
Maryland,Baltimore,2019,Soil,Surface water,-2.98
