Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Import,2016,Q1,Beverage,Juice,646.14
Import,2016,Q1,Cereals,Tea,744.64
Import,2016,Q1,Beverage,Corn,42.8
Import,2016,Q1,Cereals,Seeds,43.63
Import,2022,Q1,Beverage,Juice,684.89
Import,2022,Q1,Cereals,Tea,940.21
Import,2022,Q1,Beverage,Corn,303.52
Import,2022,Q1,Cereals,Seeds,720.74
Import,2016,Q1,Beverage,Juice,753.6
Import,2016,Q1,Cereals,Tea,403.6
Import,2016,Q1,Beverage,Corn,629.37
Import,2016,Q1,Cereals,Seeds,215.0
Import,2022,Q1,Beverage,Juice,441.73
Import,2022,Q1,Cereals,Tea,730.58
Import,2022,Q1,Beverage,Corn,253.8
Import,2022,Q1,Cereals,Seeds,511.06
