Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Concert,Q2,April,Florida,Fort Lauderdale,3.59
Culture,Concert,Q4,June,Florida,Tampa,5.57
Culture,Concert,Q2,October,Florida,Fort Lauderdale,6.57
Culture,Concert,Q4,November,Florida,Tampa,38.16
Production,Theatre,Q2,April,Florida,Fort Lauderdale,9.2
Production,Theatre,Q4,June,Florida,Tampa,74.58
Production,Theatre,Q2,October,Florida,Fort Lauderdale,12.37
Production,Theatre,Q4,November,Florida,Tampa,14.44
Culture,Factory,Q2,April,Florida,Fort Lauderdale,47.25
Culture,Factory,Q4,June,Florida,Tampa,15.83
Culture,Factory,Q2,October,Florida,Fort Lauderdale,48.09
Culture,Factory,Q4,November,Florida,Tampa,48.18
Production,Workshop,Q2,April,Florida,Fort Lauderdale,83.99
Production,Workshop,Q4,June,Florida,Tampa,87.13
Production,Workshop,Q2,October,Florida,Fort Lauderdale,57.54
Production,Workshop,Q4,November,Florida,Tampa,26.79
