State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Maryland,Aberdeen,Soil,Industrial,2.5
Maryland,Aberdeen,Water,Solid Waste,10.84
Maryland,Aberdeen,Air,Groundwater,11.29
Maryland,Aberdeen,Soil,Chemical,18.7
Maryland,Aberdeen,Water,Light,18.25
Maryland,Aberdeen,Air,Noise,23.38
Maryland,Aberdeen,Soil,Thermal,24.95
Maryland,Aberdeen,Water,Industrial,27.81
Maryland,Aberdeen,Air,Solid Waste,27.27
Nevada,Baltimore,Soil,Industrial,29.54
Nevada,Baltimore,Water,Solid Waste,30.37
Nevada,Baltimore,Air,Groundwater,-97.55
Nevada,Baltimore,Soil,Chemical,-97.31
Nevada,Baltimore,Water,Light,-95.8
Nevada,Baltimore,Air,Noise,-92.91
Nevada,Baltimore,Soil,Thermal,-91.21
Nevada,Baltimore,Water,Industrial,-87.16
Nevada,Baltimore,Air,Solid Waste,-85.06
Illinois,Las Vegas,Soil,Industrial,44.4
Illinois,Las Vegas,Water,Solid Waste,46.0
Illinois,Las Vegas,Air,Groundwater,-80.56
Illinois,Las Vegas,Soil,Chemical,-78.54
Illinois,Las Vegas,Water,Light,51.24
Illinois,Las Vegas,Air,Noise,51.71
Illinois,Las Vegas,Soil,Thermal,53.51
Illinois,Las Vegas,Water,Industrial,-73.89
Illinois,Las Vegas,Air,Solid Waste,56.9
Maryland,Reno,Soil,Industrial,57.32
Maryland,Reno,Water,Solid Waste,59.12
Maryland,Reno,Air,Groundwater,60.4
Maryland,Reno,Soil,Chemical,65.33
Maryland,Reno,Water,Light,65.58
Maryland,Reno,Air,Noise,-57.81
Maryland,Reno,Soil,Thermal,-56.09
Maryland,Reno,Water,Industrial,75.05
Maryland,Reno,Air,Solid Waste,-52.56
Nevada,Springfield,Soil,Industrial,-51.91
Nevada,Springfield,Water,Solid Waste,78.0
Nevada,Springfield,Air,Groundwater,-49.02
Nevada,Springfield,Soil,Chemical,81.84
Nevada,Springfield,Water,Light,81.11
Nevada,Springfield,Air,Noise,83.08
Nevada,Springfield,Soil,Thermal,-44.79
Nevada,Springfield,Water,Industrial,87.63
Nevada,Springfield,Air,Solid Waste,-40.81
Illinois,Champaign,Soil,Industrial,87.19
Illinois,Champaign,Water,Solid Waste,-40.22
Illinois,Champaign,Air,Groundwater,91.87
Illinois,Champaign,Soil,Chemical,92.62
Illinois,Champaign,Water,Light,93.3
Illinois,Champaign,Air,Noise,-34.08
Illinois,Champaign,Soil,Thermal,-41.12
Illinois,Champaign,Water,Industrial,-32.85
Illinois,Champaign,Air,Solid Waste,-31.97
Maryland,Chicago,Soil,Industrial,96.48
Maryland,Chicago,Water,Solid Waste,-28.88
Maryland,Chicago,Air,Groundwater,-27.66
Maryland,Chicago,Soil,Chemical,-23.79
Maryland,Chicago,Water,Light,-16.18
Maryland,Chicago,Air,Noise,-15.34
Maryland,Chicago,Soil,Thermal,-11.62
Maryland,Chicago,Water,Industrial,-7.43
Maryland,Chicago,Air,Solid Waste,-6.38
