State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Nevada,Boulder City,2020,Water,Oxygen-depletion,-0.5
Nevada,Boulder City,2020,Air,Chemical,1.68
Nevada,Boulder City,2020,Soil,Surface water,-0.54
Nevada,Boulder City,2020,Water,Groundwater,3.83
Nevada,Boulder City,2020,Air,Thermal,1.27
Nevada,Boulder City,2020,Soil,Light,5.66
Nevada,Boulder City,2020,Water,Inorganic Fertilizers,19.61
Nevada,Boulder City,2020,Air,Solid Waste,21.26
Nevada,Boulder City,2020,Soil,Inferior Irrigation,24.77
Nevada,Boulder City,2020,Water,Industrial,25.24
Nevada,Boulder City,2020,Air,Urban Activities,57.55
Nevada,Boulder City,2020,Soil,Oxygen-depletion,32.13
Nevada,Boulder City,2020,Water,Chemical,-95.72
Nevada,Boulder City,2020,Air,Surface water,-95.7
Nevada,Boulder City,2020,Soil,Groundwater,37.65
Illinois,Las Vegas,2021,Water,Oxygen-depletion,-89.96
Illinois,Las Vegas,2021,Air,Chemical,40.75
Illinois,Las Vegas,2021,Soil,Surface water,42.41
Illinois,Las Vegas,2021,Water,Groundwater,42.51
Illinois,Las Vegas,2021,Air,Thermal,47.16
Illinois,Las Vegas,2021,Soil,Light,48.23
Illinois,Las Vegas,2021,Water,Inorganic Fertilizers,48.18
Illinois,Las Vegas,2021,Air,Solid Waste,-77.48
Illinois,Las Vegas,2021,Soil,Inferior Irrigation,54.25
Illinois,Las Vegas,2021,Water,Industrial,54.05
Illinois,Las Vegas,2021,Air,Urban Activities,54.02
Illinois,Las Vegas,2021,Soil,Oxygen-depletion,-71.81
Illinois,Las Vegas,2021,Water,Chemical,58.64
Illinois,Las Vegas,2021,Air,Surface water,54.39
Illinois,Las Vegas,2021,Soil,Groundwater,60.06
Nevada,Chicago,2016,Water,Oxygen-depletion,59.71
Nevada,Chicago,2016,Air,Chemical,60.3
Nevada,Chicago,2016,Soil,Surface water,-65.17
Nevada,Chicago,2016,Water,Groundwater,-64.05
Nevada,Chicago,2016,Air,Thermal,-63.32
Nevada,Chicago,2016,Soil,Light,66.16
Nevada,Chicago,2016,Water,Inorganic Fertilizers,65.55
Nevada,Chicago,2016,Air,Solid Waste,-60.44
Nevada,Chicago,2016,Soil,Inferior Irrigation,65.43
Nevada,Chicago,2016,Water,Industrial,-59.49
Nevada,Chicago,2016,Air,Urban Activities,-57.75
Nevada,Chicago,2016,Soil,Oxygen-depletion,-57.14
Nevada,Chicago,2016,Water,Chemical,-57.82
Nevada,Chicago,2016,Air,Surface water,-54.86
Nevada,Chicago,2016,Soil,Groundwater,68.55
Illinois,Champaign,2020,Water,Oxygen-depletion,76.58
Illinois,Champaign,2020,Air,Chemical,76.92
Illinois,Champaign,2020,Soil,Surface water,-50.0
Illinois,Champaign,2020,Water,Groundwater,-49.07
Illinois,Champaign,2020,Air,Thermal,-48.21
Illinois,Champaign,2020,Soil,Light,-51.5
Illinois,Champaign,2020,Water,Inorganic Fertilizers,76.99
Illinois,Champaign,2020,Air,Solid Waste,-45.41
Illinois,Champaign,2020,Soil,Inferior Irrigation,84.6
Illinois,Champaign,2020,Water,Industrial,91.75
Illinois,Champaign,2020,Air,Urban Activities,-36.51
Illinois,Champaign,2020,Soil,Oxygen-depletion,-36.99
Illinois,Champaign,2020,Water,Chemical,94.0
Illinois,Champaign,2020,Air,Surface water,-33.13
Illinois,Champaign,2020,Soil,Groundwater,93.72
Nevada,Springfield,2021,Water,Oxygen-depletion,97.13
Nevada,Springfield,2021,Air,Chemical,-31.28
Nevada,Springfield,2021,Soil,Surface water,95.9
Nevada,Springfield,2021,Water,Groundwater,-26.74
Nevada,Springfield,2021,Air,Thermal,-23.59
Nevada,Springfield,2021,Soil,Light,-22.78
Nevada,Springfield,2021,Water,Inorganic Fertilizers,-21.14
Nevada,Springfield,2021,Air,Solid Waste,-18.87
Nevada,Springfield,2021,Soil,Inferior Irrigation,-18.98
Nevada,Springfield,2021,Water,Industrial,-14.37
Nevada,Springfield,2021,Air,Urban Activities,-13.78
Nevada,Springfield,2021,Soil,Oxygen-depletion,-12.13
Nevada,Springfield,2021,Water,Chemical,-13.95
Nevada,Springfield,2021,Air,Surface water,-65.96
Nevada,Springfield,2021,Soil,Groundwater,-2.35
