State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Oregon,Portland,Water,Surface water,2.36
Oregon,Portland,Soil,Oxygen-depletion,4.21
Oregon,Portland,Air,Chemical,4.61
Oregon,Portland,Water,Groundwater,6.32
Oregon,Portland,Soil,Solid Waste,6.81
Oregon,Portland,Air,Urban Activities,9.09
Oregon,Portland,Water,Industrial,11.72
Oregon,Portland,Soil,Inorganic Fertilizers,12.41
Oregon,Portland,Air,Inferior Irrigation,14.54
Oregon,Portland,Water,Thermal,15.45
Oregon,Portland,Soil,Light,15.77
Oregon,Portland,Air,Noise,20.63
Oregon,Portland,Water,Surface water,30.41
Oregon,Portland,Soil,Oxygen-depletion,31.81
Oregon,Portland,Air,Chemical,32.61
Georgia,Redmond,Water,Surface water,33.04
Georgia,Redmond,Soil,Oxygen-depletion,34.09
Georgia,Redmond,Air,Chemical,33.66
Georgia,Redmond,Water,Groundwater,36.97
Georgia,Redmond,Soil,Solid Waste,37.41
Georgia,Redmond,Air,Urban Activities,37.39
Georgia,Redmond,Water,Industrial,36.78
Georgia,Redmond,Soil,Inorganic Fertilizers,40.69
Georgia,Redmond,Air,Inferior Irrigation,40.53
Georgia,Redmond,Water,Thermal,42.0
Georgia,Redmond,Soil,Light,43.07
Georgia,Redmond,Air,Noise,44.85
Georgia,Redmond,Water,Surface water,46.54
Georgia,Redmond,Soil,Oxygen-depletion,48.82
Georgia,Redmond,Air,Chemical,48.34
Michigan,Salem,Water,Surface water,50.75
Michigan,Salem,Soil,Oxygen-depletion,51.99
Michigan,Salem,Air,Chemical,52.42
Michigan,Salem,Water,Groundwater,50.93
Michigan,Salem,Soil,Solid Waste,57.35
Michigan,Salem,Air,Urban Activities,58.92
Michigan,Salem,Water,Industrial,60.62
Michigan,Salem,Soil,Inorganic Fertilizers,64.55
Michigan,Salem,Air,Inferior Irrigation,65.37
Michigan,Salem,Water,Thermal,69.99
Michigan,Salem,Soil,Light,73.9
Michigan,Salem,Air,Noise,81.34
Michigan,Salem,Water,Surface water,81.2
Michigan,Salem,Soil,Oxygen-depletion,84.19
Michigan,Salem,Air,Chemical,85.45
Oregon,Columbus,Water,Surface water,85.41
Oregon,Columbus,Soil,Oxygen-depletion,90.87
Oregon,Columbus,Air,Chemical,90.62
Oregon,Columbus,Water,Groundwater,95.01
Oregon,Columbus,Soil,Solid Waste,96.09
Oregon,Columbus,Air,Urban Activities,97.19
Oregon,Columbus,Water,Industrial,96.3
Oregon,Columbus,Soil,Inorganic Fertilizers,99.83
Oregon,Columbus,Air,Inferior Irrigation,99.46
Oregon,Columbus,Water,Thermal,-1.94
Oregon,Columbus,Soil,Light,-98.43
Oregon,Columbus,Air,Noise,-88.81
Oregon,Columbus,Water,Surface water,-80.38
Oregon,Columbus,Soil,Oxygen-depletion,-79.06
Oregon,Columbus,Air,Chemical,-80.18
Georgia,Washington,Water,Surface water,-75.63
Georgia,Washington,Soil,Oxygen-depletion,-75.33
Georgia,Washington,Air,Chemical,-75.35
Georgia,Washington,Water,Groundwater,-69.99
Georgia,Washington,Soil,Solid Waste,-69.57
Georgia,Washington,Air,Urban Activities,-67.62
Georgia,Washington,Water,Industrial,-68.58
Georgia,Washington,Soil,Inorganic Fertilizers,-67.42
Georgia,Washington,Air,Inferior Irrigation,-67.49
Georgia,Washington,Water,Thermal,-63.08
Georgia,Washington,Soil,Light,-60.28
Georgia,Washington,Air,Noise,-57.6
Georgia,Washington,Water,Surface water,-55.94
Georgia,Washington,Soil,Oxygen-depletion,-55.15
Georgia,Washington,Air,Chemical,-53.83
Michigan,Port Huron,Water,Surface water,-52.12
Michigan,Port Huron,Soil,Oxygen-depletion,-52.4
Michigan,Port Huron,Air,Chemical,-51.29
Michigan,Port Huron,Water,Groundwater,-49.31
Michigan,Port Huron,Soil,Solid Waste,-48.75
Michigan,Port Huron,Air,Urban Activities,-50.81
Michigan,Port Huron,Water,Industrial,-44.57
Michigan,Port Huron,Soil,Inorganic Fertilizers,-43.79
Michigan,Port Huron,Air,Inferior Irrigation,-43.27
Michigan,Port Huron,Water,Thermal,-44.84
Michigan,Port Huron,Soil,Light,-40.44
Michigan,Port Huron,Air,Noise,-37.62
Michigan,Port Huron,Water,Surface water,-36.72
Michigan,Port Huron,Soil,Oxygen-depletion,-37.54
Michigan,Port Huron,Air,Chemical,-34.91
Oregon,Flint,Water,Surface water,-27.04
Oregon,Flint,Soil,Oxygen-depletion,-25.84
Oregon,Flint,Air,Chemical,-24.47
Oregon,Flint,Water,Groundwater,-20.42
Oregon,Flint,Soil,Solid Waste,-18.21
Oregon,Flint,Air,Urban Activities,-18.09
Oregon,Flint,Water,Industrial,-16.84
Oregon,Flint,Soil,Inorganic Fertilizers,-15.22
Oregon,Flint,Air,Inferior Irrigation,-15.47
Oregon,Flint,Water,Thermal,-13.16
Oregon,Flint,Soil,Light,-11.29
Oregon,Flint,Air,Noise,-10.03
Oregon,Flint,Water,Surface water,-7.47
Oregon,Flint,Soil,Oxygen-depletion,-2.76
Oregon,Flint,Air,Chemical,-1.96
