Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2019,Minnesota,Hastings,Wind,Calm,0.31
2019,Minnesota,Hastings,Temperature,Storm,1.84
2019,Minnesota,Hastings,Wind,0-10,3.1
2019,Minnesota,Hastings,Temperature,11-20,4.24
2019,Minnesota,Hastings,Wind,21-30,5.96
2019,Minnesota,Hastings,Temperature,Calm,5.75
2020,Massachusetts,Rochester,Wind,Calm,8.47
2020,Massachusetts,Rochester,Temperature,Storm,8.96
2020,Massachusetts,Rochester,Wind,0-10,10.55
2020,Massachusetts,Rochester,Temperature,11-20,8.06
2020,Massachusetts,Rochester,Wind,21-30,12.77
2020,Massachusetts,Rochester,Temperature,Calm,12.31
2019,Minnesota,Minneapolis,Wind,Calm,14.07
2019,Minnesota,Minneapolis,Temperature,Storm,15.02
2019,Minnesota,Minneapolis,Wind,0-10,16.06
2019,Minnesota,Minneapolis,Temperature,11-20,16.74
2019,Minnesota,Minneapolis,Wind,21-30,18.3
2019,Minnesota,Minneapolis,Temperature,Calm,12.9
2020,Massachusetts,Lenox,Wind,Calm,20.41
2020,Massachusetts,Lenox,Temperature,Storm,21.58
2020,Massachusetts,Lenox,Wind,0-10,13.02
2020,Massachusetts,Lenox,Temperature,11-20,16.0
2020,Massachusetts,Lenox,Wind,21-30,24.13
2020,Massachusetts,Lenox,Temperature,Calm,25.62
2019,Minnesota,Cambridge,Wind,Calm,24.43
2019,Minnesota,Cambridge,Temperature,Storm,24.91
2019,Minnesota,Cambridge,Wind,0-10,8.9
2019,Minnesota,Cambridge,Temperature,11-20,10.21
2019,Minnesota,Cambridge,Wind,21-30,11.3
2019,Minnesota,Cambridge,Temperature,Calm,12.5
