State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Nevada,Boulder City,Water,Groundwater,0.72
Nevada,Boulder City,Air,Surface water,0.3
Nevada,Boulder City,Water,Thermal,5.16
Nevada,Boulder City,Air,Light,6.48
Nevada,Boulder City,Water,Noise,14.9
Nevada,Boulder City,Air,Groundwater,16.41
Oregon,Reno,Water,Groundwater,20.21
Oregon,Reno,Air,Surface water,23.04
Oregon,Reno,Water,Thermal,28.32
Oregon,Reno,Air,Light,-96.89
Oregon,Reno,Water,Noise,34.13
Oregon,Reno,Air,Groundwater,42.65
Nevada,Las Vegas,Water,Groundwater,43.74
Nevada,Las Vegas,Air,Surface water,-83.63
Nevada,Las Vegas,Water,Thermal,48.29
Nevada,Las Vegas,Air,Light,52.02
Nevada,Las Vegas,Water,Noise,-74.44
Nevada,Las Vegas,Air,Groundwater,60.24
Oregon,Redmond,Water,Groundwater,-65.76
Oregon,Redmond,Air,Surface water,-60.55
Oregon,Redmond,Water,Thermal,79.32
Oregon,Redmond,Air,Light,86.96
Oregon,Redmond,Water,Noise,-38.11
Oregon,Redmond,Air,Groundwater,-34.83
Nevada,Portland,Water,Groundwater,98.38
Nevada,Portland,Air,Surface water,-28.76
Nevada,Portland,Water,Thermal,-21.68
Nevada,Portland,Air,Light,-15.22
Nevada,Portland,Water,Noise,-9.64
Nevada,Portland,Air,Groundwater,-3.6
