Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q3,August,Florida,Fort Lauderdale,3.0
Production,Workshop,Q2,July,Florida,Tampa,4.18
Production,Workshop,Q1,September,Florida,Fort Lauderdale,3.53
Production,Workshop,Q3,June,Florida,Tampa,7.64
Production,Workshop,Q2,May,Florida,Fort Lauderdale,8.55
Production,Workshop,Q1,April,Florida,Tampa,9.76
Production,Workshop,Q3,March,Florida,Fort Lauderdale,10.79
Production,Workshop,Q2,February,Florida,Tampa,11.49
Production,Workshop,Q1,January,Florida,Fort Lauderdale,11.31
Culture,Factory,Q3,August,Florida,Fort Lauderdale,8.49
Culture,Factory,Q2,July,Florida,Tampa,16.35
Culture,Factory,Q1,September,Florida,Fort Lauderdale,17.08
Culture,Factory,Q3,June,Florida,Tampa,19.22
Culture,Factory,Q2,May,Florida,Fort Lauderdale,20.79
Culture,Factory,Q1,April,Florida,Tampa,22.07
Culture,Factory,Q3,March,Florida,Fort Lauderdale,24.6
Culture,Factory,Q2,February,Florida,Tampa,25.08
Culture,Factory,Q1,January,Florida,Fort Lauderdale,26.08
Residential,Concert,Q3,August,Florida,Fort Lauderdale,27.49
Residential,Concert,Q2,July,Florida,Tampa,24.49
Residential,Concert,Q1,September,Florida,Fort Lauderdale,30.2
Residential,Concert,Q3,June,Florida,Tampa,33.79
Residential,Concert,Q2,May,Florida,Fort Lauderdale,33.41
Residential,Concert,Q1,April,Florida,Tampa,39.98
Residential,Concert,Q3,March,Florida,Fort Lauderdale,41.39
Residential,Concert,Q2,February,Florida,Tampa,42.09
Residential,Concert,Q1,January,Florida,Fort Lauderdale,42.84
Production,Museum,Q3,August,Florida,Fort Lauderdale,45.29
Production,Museum,Q2,July,Florida,Tampa,46.21
Production,Museum,Q1,September,Florida,Fort Lauderdale,47.83
Production,Museum,Q3,June,Florida,Tampa,52.0
Production,Museum,Q2,May,Florida,Fort Lauderdale,55.42
Production,Museum,Q1,April,Florida,Tampa,56.06
Production,Museum,Q3,March,Florida,Fort Lauderdale,58.46
Production,Museum,Q2,February,Florida,Tampa,59.72
Production,Museum,Q1,January,Florida,Fort Lauderdale,63.29
Culture,House,Q3,August,Florida,Fort Lauderdale,64.41
Culture,House,Q2,July,Florida,Tampa,66.42
Culture,House,Q1,September,Florida,Fort Lauderdale,67.67
Culture,House,Q3,June,Florida,Tampa,68.11
Culture,House,Q2,May,Florida,Fort Lauderdale,66.67
Culture,House,Q1,April,Florida,Tampa,68.59
Culture,House,Q3,March,Florida,Fort Lauderdale,72.73
Culture,House,Q2,February,Florida,Tampa,73.89
Culture,House,Q1,January,Florida,Fort Lauderdale,80.28
Residential,Hotel,Q3,August,Florida,Fort Lauderdale,82.76
Residential,Hotel,Q2,July,Florida,Tampa,83.52
Residential,Hotel,Q1,September,Florida,Fort Lauderdale,84.08
Residential,Hotel,Q3,June,Florida,Tampa,87.9
Residential,Hotel,Q2,May,Florida,Fort Lauderdale,89.43
Residential,Hotel,Q1,April,Florida,Tampa,90.98
Residential,Hotel,Q3,March,Florida,Fort Lauderdale,95.91
Residential,Hotel,Q2,February,Florida,Tampa,98.96
Residential,Hotel,Q1,January,Florida,Fort Lauderdale,99.31
