Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2017,Dairy,Cream,644.4
Export,2017,Meat,Milk,524.94
Export,2017,Dairy,Lamb,785.29
Export,2017,Meat,Chicken,530.47
Export,2017,Dairy,Duck,411.45
Export,2017,Meat,Cream,541.56
Export,2022,Dairy,Cream,543.34
Export,2022,Meat,Milk,421.84
Export,2022,Dairy,Lamb,557.66
Export,2022,Meat,Chicken,557.78
Export,2022,Dairy,Duck,951.4
Export,2022,Meat,Cream,313.82
Export,2016,Dairy,Cream,66.08
Export,2016,Meat,Milk,582.88
Export,2016,Dairy,Lamb,200.45
Export,2016,Meat,Chicken,334.78
Export,2016,Dairy,Duck,848.11
Export,2016,Meat,Cream,475.98
Export,2017,Dairy,Cream,606.08
Export,2017,Meat,Milk,742.92
Export,2017,Dairy,Lamb,106.39
Export,2017,Meat,Chicken,627.23
Export,2017,Dairy,Duck,502.53
Export,2017,Meat,Cream,637.98
