Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2021,Minnesota,Hastings,Wind,Breeze,0.26
2021,Minnesota,Hastings,Humidity,Storm,1.07
2021,Minnesota,Hastings,Wind,Calm,2.17
2021,Minnesota,Hastings,Humidity,High,0.95
2021,Minnesota,Hastings,Wind,Medium,0.14
2021,Minnesota,Hastings,Humidity,Low,5.65
2015,Maryland,Rochester,Wind,Breeze,6.13
2015,Maryland,Rochester,Humidity,Storm,7.56
2015,Maryland,Rochester,Wind,Calm,7.6
2015,Maryland,Rochester,Humidity,High,9.68
2015,Maryland,Rochester,Wind,Medium,7.47
2015,Maryland,Rochester,Humidity,Low,9.19
2021,Massachusetts,Minneapolis,Wind,Breeze,10.6
2021,Massachusetts,Minneapolis,Humidity,Storm,13.66
2021,Massachusetts,Minneapolis,Wind,Calm,14.5
2021,Massachusetts,Minneapolis,Humidity,High,14.14
2021,Massachusetts,Minneapolis,Wind,Medium,16.86
2021,Massachusetts,Minneapolis,Humidity,Low,17.97
2015,Minnesota,Baltimore,Wind,Breeze,18.45
2015,Minnesota,Baltimore,Humidity,Storm,19.06
2015,Minnesota,Baltimore,Wind,Calm,12.83
2015,Minnesota,Baltimore,Humidity,High,21.98
2015,Minnesota,Baltimore,Wind,Medium,22.15
2015,Minnesota,Baltimore,Humidity,Low,23.43
2021,Maryland,Columbia,Wind,Breeze,22.31
2021,Maryland,Columbia,Humidity,Storm,25.5
2021,Maryland,Columbia,Wind,Calm,25.9
2021,Maryland,Columbia,Humidity,High,27.92
2021,Maryland,Columbia,Wind,Medium,27.78
2021,Maryland,Columbia,Humidity,Low,21.4
2015,Massachusetts,Aberdeen,Wind,Breeze,27.74
2015,Massachusetts,Aberdeen,Humidity,Storm,23.07
2015,Massachusetts,Aberdeen,Wind,Calm,27.13
2015,Massachusetts,Aberdeen,Humidity,High,26.52
2015,Massachusetts,Aberdeen,Wind,Medium,8.68
2015,Massachusetts,Aberdeen,Humidity,Low,10.08
2021,Minnesota,Lenox,Wind,Breeze,4.35
2021,Minnesota,Lenox,Humidity,Storm,4.27
2021,Minnesota,Lenox,Wind,Calm,13.32
2021,Minnesota,Lenox,Humidity,High,4.23
2021,Minnesota,Lenox,Wind,Medium,0.43
2021,Minnesota,Lenox,Humidity,Low,18.15
2015,Maryland,Cambridge,Wind,Breeze,18.98
2015,Maryland,Cambridge,Humidity,Storm,18.96
2015,Maryland,Cambridge,Wind,Calm,5.64
2015,Maryland,Cambridge,Humidity,High,19.34
2015,Maryland,Cambridge,Wind,Medium,21.6
2015,Maryland,Cambridge,Humidity,Low,23.58
