Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,House,Q3,August,Illinois,Chicago,0.25
Residential,House,Q1,September,Illinois,Chicago,2.4
Residential,House,Q4,February,Illinois,Chicago,4.52
Residential,House,Q3,March,Illinois,Chicago,6.94
Residential,House,Q1,December,Illinois,Chicago,7.3
Residential,House,Q4,November,Illinois,Chicago,8.61
Residential,House,Q3,October,Illinois,Chicago,9.14
Residential,House,Q1,August,Illinois,Chicago,6.83
Residential,House,Q4,September,Illinois,Chicago,13.43
Service,Hotel,Q3,August,Illinois,Chicago,13.03
Service,Hotel,Q1,September,Illinois,Chicago,15.67
Service,Hotel,Q4,February,Illinois,Chicago,16.31
Service,Hotel,Q3,March,Illinois,Chicago,20.66
Service,Hotel,Q1,December,Illinois,Chicago,22.8
Service,Hotel,Q4,November,Illinois,Chicago,22.12
Service,Hotel,Q3,October,Illinois,Chicago,27.21
Service,Hotel,Q1,August,Illinois,Chicago,30.96
Service,Hotel,Q4,September,Illinois,Chicago,31.24
Production,Apartment,Q3,August,Illinois,Chicago,30.38
Production,Apartment,Q1,September,Illinois,Chicago,31.48
Production,Apartment,Q4,February,Illinois,Chicago,31.51
Production,Apartment,Q3,March,Illinois,Chicago,36.57
Production,Apartment,Q1,December,Illinois,Chicago,38.45
Production,Apartment,Q4,November,Illinois,Chicago,39.6
Production,Apartment,Q3,October,Illinois,Chicago,39.63
Production,Apartment,Q1,August,Illinois,Chicago,38.77
Production,Apartment,Q4,September,Illinois,Chicago,38.9
Residential,Hospital,Q3,August,Illinois,Chicago,43.39
Residential,Hospital,Q1,September,Illinois,Chicago,44.9
Residential,Hospital,Q4,February,Illinois,Chicago,44.16
Residential,Hospital,Q3,March,Illinois,Chicago,46.94
Residential,Hospital,Q1,December,Illinois,Chicago,49.87
Residential,Hospital,Q4,November,Illinois,Chicago,51.23
Residential,Hospital,Q3,October,Illinois,Chicago,52.29
Residential,Hospital,Q1,August,Illinois,Chicago,53.98
Residential,Hospital,Q4,September,Illinois,Chicago,54.64
Service,Library,Q3,August,Illinois,Chicago,55.59
Service,Library,Q1,September,Illinois,Chicago,55.67
Service,Library,Q4,February,Illinois,Chicago,57.13
Service,Library,Q3,March,Illinois,Chicago,56.75
Service,Library,Q1,December,Illinois,Chicago,63.69
Service,Library,Q4,November,Illinois,Chicago,65.09
Service,Library,Q3,October,Illinois,Chicago,71.31
Service,Library,Q1,August,Illinois,Chicago,73.04
Service,Library,Q4,September,Illinois,Chicago,74.71
Production,Workshop,Q3,August,Illinois,Chicago,75.62
Production,Workshop,Q1,September,Illinois,Chicago,73.89
Production,Workshop,Q4,February,Illinois,Chicago,78.55
Production,Workshop,Q3,March,Illinois,Chicago,79.84
Production,Workshop,Q1,December,Illinois,Chicago,80.96
Production,Workshop,Q4,November,Illinois,Chicago,80.23
Production,Workshop,Q3,October,Illinois,Chicago,82.93
Production,Workshop,Q1,August,Illinois,Chicago,82.64
Production,Workshop,Q4,September,Illinois,Chicago,81.12
Residential,Factory,Q3,August,Illinois,Chicago,82.96
Residential,Factory,Q1,September,Illinois,Chicago,86.46
Residential,Factory,Q4,February,Illinois,Chicago,83.53
Residential,Factory,Q3,March,Illinois,Chicago,88.9
Residential,Factory,Q1,December,Illinois,Chicago,88.88
Residential,Factory,Q4,November,Illinois,Chicago,89.24
Residential,Factory,Q3,October,Illinois,Chicago,90.01
Residential,Factory,Q1,August,Illinois,Chicago,99.86
Residential,Factory,Q4,September,Illinois,Chicago,99.85
