State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Massachusetts,Cambridge,2021,Soil,Industrial,8.1
Massachusetts,Cambridge,2021,Water,Inferior Irrigation,15.68
Massachusetts,Cambridge,2021,Air,Inorganic Fertilizers,16.0
Massachusetts,Cambridge,2021,Soil,Urban Activities,19.23
Massachusetts,Cambridge,2021,Water,Groundwater,22.46
Massachusetts,Cambridge,2021,Air,Chemical,25.25
Massachusetts,Cambridge,2021,Soil,Surface water,26.97
Massachusetts,Cambridge,2021,Water,Light,-99.47
Massachusetts,Cambridge,2021,Air,Noise,30.31
Massachusetts,Cambridge,2021,Soil,Thermal,30.04
Massachusetts,Cambridge,2021,Water,Industrial,32.61
Massachusetts,Cambridge,2021,Air,Inferior Irrigation,-95.91
Minnesota,Lenox,2015,Soil,Industrial,34.06
Minnesota,Lenox,2015,Water,Inferior Irrigation,35.46
Minnesota,Lenox,2015,Air,Inorganic Fertilizers,32.03
Minnesota,Lenox,2015,Soil,Urban Activities,-91.98
Minnesota,Lenox,2015,Water,Groundwater,-90.14
Minnesota,Lenox,2015,Air,Chemical,-93.81
Minnesota,Lenox,2015,Soil,Surface water,41.94
Minnesota,Lenox,2015,Water,Light,-86.73
Minnesota,Lenox,2015,Air,Noise,-85.05
Minnesota,Lenox,2015,Soil,Thermal,-84.49
Minnesota,Lenox,2015,Water,Industrial,-85.42
Minnesota,Lenox,2015,Air,Inferior Irrigation,-87.69
Massachusetts,Boston,2021,Soil,Industrial,-81.8
Massachusetts,Boston,2021,Water,Inferior Irrigation,48.77
Massachusetts,Boston,2021,Air,Inorganic Fertilizers,45.06
Massachusetts,Boston,2021,Soil,Urban Activities,-78.05
Massachusetts,Boston,2021,Water,Groundwater,-81.7
Massachusetts,Boston,2021,Air,Chemical,52.08
Massachusetts,Boston,2021,Soil,Surface water,-75.02
Massachusetts,Boston,2021,Water,Light,54.86
Massachusetts,Boston,2021,Air,Noise,53.31
Massachusetts,Boston,2021,Soil,Thermal,-72.74
Massachusetts,Boston,2021,Water,Industrial,-71.4
Massachusetts,Boston,2021,Air,Inferior Irrigation,-66.74
Minnesota,Hastings,2015,Soil,Industrial,-65.98
Minnesota,Hastings,2015,Water,Inferior Irrigation,66.33
Minnesota,Hastings,2015,Air,Inorganic Fertilizers,68.33
Minnesota,Hastings,2015,Soil,Urban Activities,69.61
Minnesota,Hastings,2015,Water,Groundwater,-59.26
Minnesota,Hastings,2015,Air,Chemical,71.86
Minnesota,Hastings,2015,Soil,Surface water,70.54
Minnesota,Hastings,2015,Water,Light,68.75
Minnesota,Hastings,2015,Air,Noise,68.64
Minnesota,Hastings,2015,Soil,Thermal,79.28
Minnesota,Hastings,2015,Water,Industrial,-47.25
Minnesota,Hastings,2015,Air,Inferior Irrigation,-47.8
Massachusetts,Rochester,2021,Soil,Industrial,84.32
Massachusetts,Rochester,2021,Water,Inferior Irrigation,-42.53
Massachusetts,Rochester,2021,Air,Inorganic Fertilizers,-41.67
Massachusetts,Rochester,2021,Soil,Urban Activities,-8.28
Massachusetts,Rochester,2021,Water,Groundwater,-41.32
Massachusetts,Rochester,2021,Air,Chemical,90.84
Massachusetts,Rochester,2021,Soil,Surface water,-37.56
Massachusetts,Rochester,2021,Water,Light,92.41
Massachusetts,Rochester,2021,Air,Noise,-36.11
Massachusetts,Rochester,2021,Soil,Thermal,-34.86
Massachusetts,Rochester,2021,Water,Industrial,94.1
Massachusetts,Rochester,2021,Air,Inferior Irrigation,-34.51
Minnesota,Minneapolis,2015,Soil,Industrial,97.48
Minnesota,Minneapolis,2015,Water,Inferior Irrigation,93.61
Minnesota,Minneapolis,2015,Air,Inorganic Fertilizers,99.33
Minnesota,Minneapolis,2015,Soil,Urban Activities,-36.8
Minnesota,Minneapolis,2015,Water,Groundwater,-27.68
Minnesota,Minneapolis,2015,Air,Chemical,-25.18
Minnesota,Minneapolis,2015,Soil,Surface water,-15.32
Minnesota,Minneapolis,2015,Water,Light,-15.74
Minnesota,Minneapolis,2015,Air,Noise,-10.03
Minnesota,Minneapolis,2015,Soil,Thermal,-9.25
Minnesota,Minneapolis,2015,Water,Industrial,-8.03
Minnesota,Minneapolis,2015,Air,Inferior Irrigation,43.74
