Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2018,Meat,Pork,153.48
Import,2018,Beverage,Duck,99.51
Import,2018,Meat,Juice,386.72
Import,2018,Beverage,Soda,899.5
Import,2018,Meat,Coffee,774.03
Import,2018,Beverage,Pork,169.56
Import,2017,Meat,Pork,460.96
Import,2017,Beverage,Duck,782.72
Import,2017,Meat,Juice,271.35
Import,2017,Beverage,Soda,465.48
Import,2017,Meat,Coffee,920.54
Import,2017,Beverage,Pork,406.0
Import,2018,Meat,Pork,983.25
Import,2018,Beverage,Duck,440.84
Import,2018,Meat,Juice,121.03
Import,2018,Beverage,Soda,986.19
Import,2018,Meat,Coffee,125.77
Import,2018,Beverage,Pork,894.39
