Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2019,Michigan,Port Huron,Humidity,Low,1.93
2019,Michigan,Port Huron,Wind,Medium,2.13
2019,Michigan,Port Huron,Humidity,Calm,3.87
2019,Michigan,Port Huron,Wind,Storm,4.63
2016,Minnesota,Flint,Humidity,Low,5.91
2016,Minnesota,Flint,Wind,Medium,6.74
2016,Minnesota,Flint,Humidity,Calm,7.53
2016,Minnesota,Flint,Wind,Storm,8.71
2020,California,Detroit,Humidity,Low,9.98
2020,California,Detroit,Wind,Medium,9.22
2020,California,Detroit,Humidity,Calm,11.93
2020,California,Detroit,Wind,Storm,9.79
2019,Michigan,Hastings,Humidity,Low,12.13
2019,Michigan,Hastings,Wind,Medium,12.86
2019,Michigan,Hastings,Humidity,Calm,11.33
2019,Michigan,Hastings,Wind,Storm,16.29
2016,Minnesota,Rochester,Humidity,Low,16.63
2016,Minnesota,Rochester,Wind,Medium,11.94
2016,Minnesota,Rochester,Humidity,Calm,19.93
2016,Minnesota,Rochester,Wind,Storm,12.7
2020,California,Berkeley,Humidity,Low,20.72
2020,California,Berkeley,Wind,Medium,13.85
2020,California,Berkeley,Humidity,Calm,23.5
2020,California,Berkeley,Wind,Storm,24.1
2019,Michigan,Los-Angeles,Humidity,Low,25.55
2019,Michigan,Los-Angeles,Wind,Medium,23.35
2019,Michigan,Los-Angeles,Humidity,Calm,25.51
2019,Michigan,Los-Angeles,Wind,Storm,7.09
2016,Minnesota,San Francisco,Humidity,Low,8.56
2016,Minnesota,San Francisco,Wind,Medium,9.91
2016,Minnesota,San Francisco,Humidity,Calm,3.6
2016,Minnesota,San Francisco,Wind,Storm,12.28
