Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Factory,Q1,February,Illinois,Champaign,0.13
Production,Factory,Q2,March,Illinois,Chicago,1.45
Production,Factory,Q1,January,Illinois,Champaign,16.32
Production,Factory,Q2,June,Illinois,Chicago,17.56
Production,Factory,Q1,May,Illinois,Champaign,18.68
Production,Factory,Q2,April,Illinois,Chicago,24.63
Culture,Workshop,Q1,February,Illinois,Champaign,34.06
Culture,Workshop,Q2,March,Illinois,Chicago,35.98
Culture,Workshop,Q1,January,Illinois,Champaign,35.35
Culture,Workshop,Q2,June,Illinois,Chicago,36.85
Culture,Workshop,Q1,May,Illinois,Champaign,38.4
Culture,Workshop,Q2,April,Illinois,Chicago,38.0
Service,Theatre,Q1,February,Illinois,Champaign,34.37
Service,Theatre,Q2,March,Illinois,Chicago,42.83
Service,Theatre,Q1,January,Illinois,Champaign,42.0
Service,Theatre,Q2,June,Illinois,Chicago,43.49
Service,Theatre,Q1,May,Illinois,Champaign,49.14
Service,Theatre,Q2,April,Illinois,Chicago,53.64
Production,Museum,Q1,February,Illinois,Champaign,56.95
Production,Museum,Q2,March,Illinois,Chicago,60.69
Production,Museum,Q1,January,Illinois,Champaign,67.71
Production,Museum,Q2,June,Illinois,Chicago,68.05
Production,Museum,Q1,May,Illinois,Champaign,69.51
Production,Museum,Q2,April,Illinois,Chicago,70.15
Culture,Library,Q1,February,Illinois,Champaign,71.15
Culture,Library,Q2,March,Illinois,Chicago,76.13
Culture,Library,Q1,January,Illinois,Champaign,80.58
Culture,Library,Q2,June,Illinois,Chicago,81.11
Culture,Library,Q1,May,Illinois,Champaign,83.44
Culture,Library,Q2,April,Illinois,Chicago,87.52
Service,School,Q1,February,Illinois,Champaign,91.0
Service,School,Q2,March,Illinois,Chicago,91.74
Service,School,Q1,January,Illinois,Champaign,93.24
Service,School,Q2,June,Illinois,Chicago,94.4
Service,School,Q1,May,Illinois,Champaign,94.91
Service,School,Q2,April,Illinois,Chicago,96.88
