Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2015,Beverage,Tea,384.38
Import,2015,Cereals,Juice,259.82
Import,2015,Dairy,Wheat,387.89
Import,2015,Beverage,Corn,521.28
Import,2015,Cereals,Seeds,650.31
Import,2015,Dairy,Cream,779.58
Import,2015,Beverage,Butter,781.35
Import,2015,Cereals,Tea,526.93
Import,2015,Dairy,Juice,658.07
Import,2017,Beverage,Tea,663.88
Import,2017,Cereals,Juice,536.92
Import,2017,Dairy,Wheat,24.66
Import,2017,Beverage,Corn,29.72
Import,2017,Cereals,Seeds,413.72
Import,2017,Dairy,Cream,287.62
Import,2017,Beverage,Butter,549.71
Import,2017,Cereals,Tea,680.39
Import,2017,Dairy,Juice,54.9
Import,2021,Beverage,Tea,54.33
Import,2021,Cereals,Juice,823.72
Import,2021,Dairy,Wheat,317.13
Import,2021,Beverage,Corn,446.54
Import,2021,Cereals,Seeds,958.32
Import,2021,Dairy,Cream,323.6
Import,2021,Beverage,Butter,71.46
Import,2021,Cereals,Tea,466.98
Import,2021,Dairy,Juice,851.3
Import,2015,Beverage,Tea,609.71
Import,2015,Cereals,Juice,98.56
Import,2015,Dairy,Wheat,868.97
Import,2015,Beverage,Corn,742.97
Import,2015,Cereals,Seeds,999.06
Import,2015,Dairy,Cream,998.19
Import,2015,Beverage,Butter,622.39
Import,2015,Cereals,Tea,496.97
Import,2015,Dairy,Juice,243.39
