State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Nevada,Las Vegas,Soil,Inferior Irrigation,1.07
Nevada,Las Vegas,Water,Industrial,1.8
Nevada,Las Vegas,Soil,Inorganic Fertilizers,1.53
Nevada,Las Vegas,Water,Urban Activities,4.35
Nevada,Las Vegas,Soil,Oxygen-depletion,11.11
Nevada,Las Vegas,Water,Surface water,17.03
Nevada,Las Vegas,Soil,Chemical,18.47
Nevada,Las Vegas,Water,Groundwater,19.88
Florida,Reno,Soil,Inferior Irrigation,20.37
Florida,Reno,Water,Industrial,26.45
Florida,Reno,Soil,Inorganic Fertilizers,-99.31
Florida,Reno,Water,Urban Activities,-93.56
Florida,Reno,Soil,Oxygen-depletion,-92.58
Florida,Reno,Water,Surface water,-91.77
Florida,Reno,Soil,Chemical,-92.4
Florida,Reno,Water,Groundwater,40.22
Minnesota,Tampa,Soil,Inferior Irrigation,-88.41
Minnesota,Tampa,Water,Industrial,-88.93
Minnesota,Tampa,Soil,Inorganic Fertilizers,44.65
Minnesota,Tampa,Water,Urban Activities,49.74
Minnesota,Tampa,Soil,Oxygen-depletion,-77.4
Minnesota,Tampa,Water,Surface water,52.36
Minnesota,Tampa,Soil,Chemical,-1.21
Minnesota,Tampa,Water,Groundwater,60.28
Nevada,Fort Lauderdale,Soil,Inferior Irrigation,61.88
Nevada,Fort Lauderdale,Water,Industrial,62.96
Nevada,Fort Lauderdale,Soil,Inorganic Fertilizers,64.11
Nevada,Fort Lauderdale,Water,Urban Activities,68.45
Nevada,Fort Lauderdale,Soil,Oxygen-depletion,-60.28
Nevada,Fort Lauderdale,Water,Surface water,70.34
Nevada,Fort Lauderdale,Soil,Chemical,68.38
Nevada,Fort Lauderdale,Water,Groundwater,-55.4
Florida,Minneapolis,Soil,Inferior Irrigation,73.64
Florida,Minneapolis,Water,Industrial,-55.05
Florida,Minneapolis,Soil,Inorganic Fertilizers,77.06
Florida,Minneapolis,Water,Urban Activities,84.39
Florida,Minneapolis,Soil,Oxygen-depletion,-43.1
Florida,Minneapolis,Water,Surface water,89.66
Florida,Minneapolis,Soil,Chemical,91.17
Florida,Minneapolis,Water,Groundwater,-35.97
Minnesota,Rochester,Soil,Inferior Irrigation,-33.64
Minnesota,Rochester,Water,Industrial,96.05
Minnesota,Rochester,Soil,Inorganic Fertilizers,-31.98
Minnesota,Rochester,Water,Urban Activities,99.68
Minnesota,Rochester,Soil,Oxygen-depletion,-27.97
Minnesota,Rochester,Water,Surface water,-25.48
Minnesota,Rochester,Soil,Chemical,-24.77
Minnesota,Rochester,Water,Groundwater,-22.9
Nevada,Hastings,Soil,Inferior Irrigation,-16.99
Nevada,Hastings,Water,Industrial,-15.6
Nevada,Hastings,Soil,Inorganic Fertilizers,-15.81
Nevada,Hastings,Water,Urban Activities,-13.12
Nevada,Hastings,Soil,Oxygen-depletion,-11.04
Nevada,Hastings,Water,Surface water,-10.88
Nevada,Hastings,Soil,Chemical,-8.59
Nevada,Hastings,Water,Groundwater,-1.11
