Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2021,Meat,Pork,385.31
Import,2021,Cereals,Duck,513.37
Import,2021,Beverage,Beef,143.87
Import,2021,Meat,Seeds,784.18
Import,2021,Cereals,Oats,914.58
Import,2021,Beverage,Tea,154.36
Import,2021,Meat,Soda,930.36
Import,2021,Cereals,Pork,931.85
Import,2021,Beverage,Duck,35.53
Import,2015,Meat,Pork,420.46
Import,2015,Cereals,Duck,37.35
Import,2015,Beverage,Beef,813.2
Import,2015,Meat,Seeds,949.51
Import,2015,Cereals,Oats,54.12
Import,2015,Beverage,Tea,311.36
Import,2015,Meat,Soda,698.71
Import,2015,Cereals,Pork,68.31
Import,2015,Beverage,Duck,714.22
Import,2021,Meat,Pork,719.04
Import,2021,Cereals,Duck,978.14
Import,2021,Beverage,Beef,210.79
Import,2021,Meat,Seeds,473.55
Import,2021,Cereals,Oats,741.19
Import,2021,Beverage,Tea,489.92
Import,2021,Meat,Soda,121.72
Import,2021,Cereals,Pork,506.97
Import,2021,Beverage,Duck,635.4
