Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Factory,Q3,September,Massachusetts,Lenox,1.32
Production,Factory,Q4,August,Massachusetts,Boston,4.59
Production,Factory,Q1,July,Massachusetts,Lenox,5.16
Production,Factory,Q3,November,Massachusetts,Boston,7.44
Production,Factory,Q4,October,Massachusetts,Lenox,12.33
Production,Factory,Q1,December,Massachusetts,Boston,12.61
Production,Factory,Q3,February,Massachusetts,Lenox,14.67
Production,Factory,Q4,January,Massachusetts,Boston,15.62
Production,Factory,Q1,March,Massachusetts,Lenox,15.76
Culture,Workshop,Q3,September,Massachusetts,Lenox,17.04
Culture,Workshop,Q4,August,Massachusetts,Boston,18.29
Culture,Workshop,Q1,July,Massachusetts,Lenox,20.74
Culture,Workshop,Q3,November,Massachusetts,Boston,26.39
Culture,Workshop,Q4,October,Massachusetts,Lenox,30.65
Culture,Workshop,Q1,December,Massachusetts,Boston,32.69
Culture,Workshop,Q3,February,Massachusetts,Lenox,34.25
Culture,Workshop,Q4,January,Massachusetts,Boston,35.28
Culture,Workshop,Q1,March,Massachusetts,Lenox,36.87
Production,Museum,Q3,September,Massachusetts,Lenox,37.82
Production,Museum,Q4,August,Massachusetts,Boston,38.92
Production,Museum,Q1,July,Massachusetts,Lenox,39.27
Production,Museum,Q3,November,Massachusetts,Boston,41.76
Production,Museum,Q4,October,Massachusetts,Lenox,43.7
Production,Museum,Q1,December,Massachusetts,Boston,54.81
Production,Museum,Q3,February,Massachusetts,Lenox,57.2
Production,Museum,Q4,January,Massachusetts,Boston,61.53
Production,Museum,Q1,March,Massachusetts,Lenox,61.14
Culture,Theatre,Q3,September,Massachusetts,Lenox,65.46
Culture,Theatre,Q4,August,Massachusetts,Boston,67.56
Culture,Theatre,Q1,July,Massachusetts,Lenox,67.49
Culture,Theatre,Q3,November,Massachusetts,Boston,79.98
Culture,Theatre,Q4,October,Massachusetts,Lenox,83.53
Culture,Theatre,Q1,December,Massachusetts,Boston,93.26
Culture,Theatre,Q3,February,Massachusetts,Lenox,95.0
Culture,Theatre,Q4,January,Massachusetts,Boston,95.88
Culture,Theatre,Q1,March,Massachusetts,Lenox,98.06
