Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Import,2021,Q4,Dairy,Cheese,647.99
Import,2021,Q4,Meat,Butter,648.73
Import,2021,Q4,Dairy,Cream,399.34
Import,2021,Q4,Meat,Beef,532.91
Import,2021,Q4,Dairy,Chicken,661.93
Import,2021,Q4,Meat,Pork,418.51
Import,2022,Q4,Dairy,Cheese,546.84
Import,2022,Q4,Meat,Butter,168.65
Import,2022,Q4,Dairy,Cream,297.26
Import,2022,Q4,Meat,Beef,942.15
Import,2022,Q4,Dairy,Chicken,433.73
Import,2022,Q4,Meat,Pork,306.26
Import,2016,Q4,Dairy,Cheese,562.65
Import,2016,Q4,Meat,Butter,951.17
Import,2016,Q4,Dairy,Cream,835.94
Import,2016,Q4,Meat,Beef,68.56
Import,2016,Q4,Dairy,Chicken,201.58
Import,2016,Q4,Meat,Pork,717.26
Import,2021,Q4,Dairy,Cheese,461.8
Import,2021,Q4,Meat,Butter,86.99
Import,2021,Q4,Dairy,Cream,982.93
Import,2021,Q4,Meat,Beef,214.52
Import,2021,Q4,Dairy,Chicken,346.31
Import,2021,Q4,Meat,Pork,476.47
Import,2022,Q4,Dairy,Cheese,744.23
Import,2022,Q4,Meat,Butter,616.12
Import,2022,Q4,Dairy,Cream,752.09
Import,2022,Q4,Meat,Beef,500.13
Import,2022,Q4,Dairy,Chicken,248.3
Import,2022,Q4,Meat,Pork,764.27
