Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q1,March,Florida,Fort Lauderdale,0.46
Production,Workshop,Q3,January,Georgia,Tampa,2.15
Production,Workshop,Q4,September,Florida,Albany,4.23
Production,Workshop,Q1,July,Georgia,Washington,5.64
Production,Workshop,Q3,August,Florida,Fort Lauderdale,8.74
Production,Workshop,Q4,December,Georgia,Tampa,9.92
Production,Workshop,Q1,November,Florida,Albany,11.61
Production,Workshop,Q3,March,Georgia,Washington,12.96
Production,Workshop,Q4,January,Florida,Fort Lauderdale,13.5
Residential,Factory,Q1,March,Florida,Fort Lauderdale,13.33
Residential,Factory,Q3,January,Georgia,Tampa,13.34
Residential,Factory,Q4,September,Florida,Albany,12.7
Residential,Factory,Q1,July,Georgia,Washington,13.42
Residential,Factory,Q3,August,Florida,Fort Lauderdale,14.86
Residential,Factory,Q4,December,Georgia,Tampa,19.44
Residential,Factory,Q1,November,Florida,Albany,20.72
Residential,Factory,Q3,March,Georgia,Washington,24.43
Residential,Factory,Q4,January,Florida,Fort Lauderdale,25.19
Service,Apartment,Q1,March,Florida,Fort Lauderdale,26.69
Service,Apartment,Q3,January,Georgia,Tampa,24.57
Service,Apartment,Q4,September,Florida,Albany,28.83
Service,Apartment,Q1,July,Georgia,Washington,28.42
Service,Apartment,Q3,August,Florida,Fort Lauderdale,32.46
Service,Apartment,Q4,December,Georgia,Tampa,33.59
Service,Apartment,Q1,November,Florida,Albany,32.77
Service,Apartment,Q3,March,Georgia,Washington,35.42
Service,Apartment,Q4,January,Florida,Fort Lauderdale,35.87
Production,Hotel,Q1,March,Florida,Fort Lauderdale,37.98
Production,Hotel,Q3,January,Georgia,Tampa,38.68
Production,Hotel,Q4,September,Florida,Albany,39.12
Production,Hotel,Q1,July,Georgia,Washington,40.13
Production,Hotel,Q3,August,Florida,Fort Lauderdale,41.57
Production,Hotel,Q4,December,Georgia,Tampa,40.26
Production,Hotel,Q1,November,Florida,Albany,43.16
Production,Hotel,Q3,March,Georgia,Washington,33.88
Production,Hotel,Q4,January,Florida,Fort Lauderdale,46.98
Residential,House,Q1,March,Florida,Fort Lauderdale,48.96
Residential,House,Q3,January,Georgia,Tampa,49.56
Residential,House,Q4,September,Florida,Albany,49.1
Residential,House,Q1,July,Georgia,Washington,49.84
Residential,House,Q3,August,Florida,Fort Lauderdale,52.95
Residential,House,Q4,December,Georgia,Tampa,53.37
Residential,House,Q1,November,Florida,Albany,54.56
Residential,House,Q3,March,Georgia,Washington,50.43
Residential,House,Q4,January,Florida,Fort Lauderdale,54.49
Service,School,Q1,March,Florida,Fort Lauderdale,57.12
Service,School,Q3,January,Georgia,Tampa,57.31
Service,School,Q4,September,Florida,Albany,63.26
Service,School,Q1,July,Georgia,Washington,64.52
Service,School,Q3,August,Florida,Fort Lauderdale,65.09
Service,School,Q4,December,Georgia,Tampa,64.69
Service,School,Q1,November,Florida,Albany,67.13
Service,School,Q3,March,Georgia,Washington,68.12
Service,School,Q4,January,Florida,Fort Lauderdale,69.81
Production,Library,Q1,March,Florida,Fort Lauderdale,69.53
Production,Library,Q3,January,Georgia,Tampa,71.81
Production,Library,Q4,September,Florida,Albany,63.7
Production,Library,Q1,July,Georgia,Washington,73.14
Production,Library,Q3,August,Florida,Fort Lauderdale,75.92
Production,Library,Q4,December,Georgia,Tampa,80.09
Production,Library,Q1,November,Florida,Albany,82.77
Production,Library,Q3,March,Georgia,Washington,85.45
Production,Library,Q4,January,Florida,Fort Lauderdale,86.71
Residential,Hospital,Q1,March,Florida,Fort Lauderdale,87.44
Residential,Hospital,Q3,January,Georgia,Tampa,87.2
Residential,Hospital,Q4,September,Florida,Albany,89.88
Residential,Hospital,Q1,July,Georgia,Washington,92.18
Residential,Hospital,Q3,August,Florida,Fort Lauderdale,94.97
Residential,Hospital,Q4,December,Georgia,Tampa,95.8
Residential,Hospital,Q1,November,Florida,Albany,97.24
Residential,Hospital,Q3,March,Georgia,Washington,98.98
Residential,Hospital,Q4,January,Florida,Fort Lauderdale,99.52
