Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2016,Dairy,Yoghurt,387.72
Export,2016,Meat,Cheese,647.76
Export,2016,Cereals,Butter,393.7
Export,2016,Dairy,Pork,394.18
Export,2016,Meat,Duck,395.86
Export,2016,Cereals,Lamb,912.24
Export,2016,Dairy,Corn,767.91
Export,2016,Meat,Seeds,405.68
Export,2016,Cereals,Yoghurt,152.11
Export,2021,Dairy,Yoghurt,158.07
Export,2021,Meat,Cheese,544.44
Export,2021,Cereals,Butter,416.97
Export,2021,Dairy,Pork,163.64
Export,2021,Meat,Duck,48.6
Export,2021,Cereals,Lamb,435.63
Export,2021,Dairy,Corn,951.93
Export,2021,Meat,Seeds,833.03
Export,2021,Cereals,Yoghurt,581.54
Export,2020,Dairy,Yoghurt,839.53
Export,2020,Meat,Cheese,201.62
Export,2020,Cereals,Butter,73.85
Export,2020,Dairy,Pork,83.46
Export,2020,Meat,Duck,84.62
Export,2020,Cereals,Lamb,725.13
Export,2020,Dairy,Corn,86.8
Export,2020,Meat,Seeds,216.02
Export,2020,Cereals,Yoghurt,216.39
Export,2016,Dairy,Yoghurt,352.8
Export,2016,Meat,Cheese,864.15
Export,2016,Cereals,Butter,622.7
Export,2016,Dairy,Pork,622.56
Export,2016,Meat,Duck,238.83
Export,2016,Cereals,Lamb,240.46
Export,2016,Dairy,Corn,378.95
Export,2016,Meat,Seeds,636.12
Export,2016,Cereals,Yoghurt,895.01
