Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2015,Oregon,Portland,Wind,Storm,2.79
2015,Oregon,Portland,Humidity,Calm,2.36
2015,Oregon,Portland,Wind,Breeze,2.48
2015,Oregon,Portland,Humidity,High,8.59
2015,Oregon,Portland,Wind,Low,9.27
2015,Oregon,Portland,Humidity,Medium,10.46
2016,Florida,Redmond,Wind,Storm,11.32
2016,Florida,Redmond,Humidity,Calm,12.91
2016,Florida,Redmond,Wind,Breeze,13.43
2016,Florida,Redmond,Humidity,High,9.18
2016,Florida,Redmond,Wind,Low,15.27
2016,Florida,Redmond,Humidity,Medium,14.56
2015,Oregon,Fort Lauderdale,Wind,Storm,17.25
2015,Oregon,Fort Lauderdale,Humidity,Calm,18.48
2015,Oregon,Fort Lauderdale,Wind,Breeze,16.13
2015,Oregon,Fort Lauderdale,Humidity,High,20.07
2015,Oregon,Fort Lauderdale,Wind,Low,15.31
2015,Oregon,Fort Lauderdale,Humidity,Medium,22.07
2016,Florida,Tampa,Wind,Storm,23.32
2016,Florida,Tampa,Humidity,Calm,24.26
2016,Florida,Tampa,Wind,Breeze,22.17
2016,Florida,Tampa,Humidity,High,23.24
2016,Florida,Tampa,Wind,Low,18.13
2016,Florida,Tampa,Humidity,Medium,11.84
