State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Florida,Fort Lauderdale,2019,Water,Surface water,-0.25
Florida,Fort Lauderdale,2019,Soil,Chemical,1.4
Florida,Fort Lauderdale,2019,Air,Oxygen-depletion,2.54
Florida,Fort Lauderdale,2019,Water,Groundwater,5.93
Florida,Fort Lauderdale,2019,Soil,Solid Waste,11.74
Florida,Fort Lauderdale,2019,Air,Inorganic Fertilizers,13.63
Florida,Fort Lauderdale,2019,Water,Inferior Irrigation,13.11
Florida,Fort Lauderdale,2019,Soil,Industrial,15.94
Florida,Fort Lauderdale,2019,Air,Thermal,16.26
Florida,Fort Lauderdale,2019,Water,Light,17.82
Florida,Fort Lauderdale,2019,Soil,Noise,13.22
Florida,Fort Lauderdale,2019,Air,Surface water,20.68
Maryland,Tampa,2021,Water,Surface water,23.88
Maryland,Tampa,2021,Soil,Chemical,27.04
Maryland,Tampa,2021,Air,Oxygen-depletion,28.31
Maryland,Tampa,2021,Water,Groundwater,29.56
Maryland,Tampa,2021,Soil,Solid Waste,31.05
Maryland,Tampa,2021,Air,Inorganic Fertilizers,34.47
Maryland,Tampa,2021,Water,Inferior Irrigation,35.12
Maryland,Tampa,2021,Soil,Industrial,37.12
Maryland,Tampa,2021,Air,Thermal,42.41
Maryland,Tampa,2021,Water,Light,43.41
Maryland,Tampa,2021,Soil,Noise,42.84
Maryland,Tampa,2021,Air,Surface water,48.75
Nevada,Baltimore,2019,Water,Surface water,50.42
Nevada,Baltimore,2019,Soil,Chemical,50.07
Nevada,Baltimore,2019,Air,Oxygen-depletion,52.46
Nevada,Baltimore,2019,Water,Groundwater,60.33
Nevada,Baltimore,2019,Soil,Solid Waste,62.28
Nevada,Baltimore,2019,Air,Inorganic Fertilizers,63.73
Nevada,Baltimore,2019,Water,Inferior Irrigation,66.2
Nevada,Baltimore,2019,Soil,Industrial,67.28
Nevada,Baltimore,2019,Air,Thermal,68.57
Nevada,Baltimore,2019,Water,Light,66.6
Nevada,Baltimore,2019,Soil,Noise,66.49
Nevada,Baltimore,2019,Air,Surface water,71.9
Florida,Aberdeen,2021,Water,Surface water,74.89
Florida,Aberdeen,2021,Soil,Chemical,75.19
Florida,Aberdeen,2021,Air,Oxygen-depletion,74.12
Florida,Aberdeen,2021,Water,Groundwater,74.64
Florida,Aberdeen,2021,Soil,Solid Waste,78.59
Florida,Aberdeen,2021,Air,Inorganic Fertilizers,79.82
Florida,Aberdeen,2021,Water,Inferior Irrigation,76.21
Florida,Aberdeen,2021,Soil,Industrial,80.65
Florida,Aberdeen,2021,Air,Thermal,76.11
Florida,Aberdeen,2021,Water,Light,78.3
Florida,Aberdeen,2021,Soil,Noise,80.53
Florida,Aberdeen,2021,Air,Surface water,85.07
Maryland,Columbia,2019,Water,Surface water,87.98
Maryland,Columbia,2019,Soil,Chemical,92.86
Maryland,Columbia,2019,Air,Oxygen-depletion,95.42
Maryland,Columbia,2019,Water,Groundwater,96.57
Maryland,Columbia,2019,Soil,Solid Waste,97.11
Maryland,Columbia,2019,Air,Inorganic Fertilizers,98.45
Maryland,Columbia,2019,Water,Inferior Irrigation,97.06
Maryland,Columbia,2019,Soil,Industrial,-95.55
Maryland,Columbia,2019,Air,Thermal,-92.42
Maryland,Columbia,2019,Water,Light,-91.71
Maryland,Columbia,2019,Soil,Noise,-89.42
Maryland,Columbia,2019,Air,Surface water,-5.61
Nevada,Boulder City,2021,Water,Surface water,-86.51
Nevada,Boulder City,2021,Soil,Chemical,-82.73
Nevada,Boulder City,2021,Air,Oxygen-depletion,-81.67
Nevada,Boulder City,2021,Water,Groundwater,-79.77
Nevada,Boulder City,2021,Soil,Solid Waste,-79.3
Nevada,Boulder City,2021,Air,Inorganic Fertilizers,-78.55
Nevada,Boulder City,2021,Water,Inferior Irrigation,-76.8
Nevada,Boulder City,2021,Soil,Industrial,-71.22
Nevada,Boulder City,2021,Air,Thermal,-69.22
Nevada,Boulder City,2021,Water,Light,-69.7
Nevada,Boulder City,2021,Soil,Noise,-67.89
Nevada,Boulder City,2021,Air,Surface water,-69.36
Florida,Reno,2019,Water,Surface water,-67.92
Florida,Reno,2019,Soil,Chemical,-60.53
Florida,Reno,2019,Air,Oxygen-depletion,-59.11
Florida,Reno,2019,Water,Groundwater,-58.39
Florida,Reno,2019,Soil,Solid Waste,-57.6
Florida,Reno,2019,Air,Inorganic Fertilizers,-53.3
Florida,Reno,2019,Water,Inferior Irrigation,-44.28
Florida,Reno,2019,Soil,Industrial,-42.62
Florida,Reno,2019,Air,Thermal,-41.97
Florida,Reno,2019,Water,Light,-40.04
Florida,Reno,2019,Soil,Noise,-37.72
Florida,Reno,2019,Air,Surface water,-36.34
Maryland,Las Vegas,2021,Water,Surface water,-34.96
Maryland,Las Vegas,2021,Soil,Chemical,-33.05
Maryland,Las Vegas,2021,Air,Oxygen-depletion,-33.52
Maryland,Las Vegas,2021,Water,Groundwater,-27.83
Maryland,Las Vegas,2021,Soil,Solid Waste,-26.43
Maryland,Las Vegas,2021,Air,Inorganic Fertilizers,-26.62
Maryland,Las Vegas,2021,Water,Inferior Irrigation,-24.03
Maryland,Las Vegas,2021,Soil,Industrial,-22.86
Maryland,Las Vegas,2021,Air,Thermal,-12.05
Maryland,Las Vegas,2021,Water,Light,-7.34
Maryland,Las Vegas,2021,Soil,Noise,-5.67
Maryland,Las Vegas,2021,Air,Surface water,-2.7
