Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q4,November,Minnesota,Minneapolis,0.64
Production,Workshop,Q3,December,Oregon,Portland,1.92
Production,Workshop,Q2,October,Minnesota,Redmond,5.58
Production,Workshop,Q4,July,Oregon,Minneapolis,7.64
Production,Workshop,Q3,September,Minnesota,Portland,13.92
Production,Workshop,Q2,May,Oregon,Redmond,14.46
Production,Workshop,Q4,April,Minnesota,Minneapolis,15.61
Production,Workshop,Q3,November,Oregon,Portland,17.91
Production,Workshop,Q2,December,Minnesota,Redmond,23.29
Service,Factory,Q4,November,Minnesota,Minneapolis,24.6
Service,Factory,Q3,December,Oregon,Portland,26.24
Service,Factory,Q2,October,Minnesota,Redmond,27.24
Service,Factory,Q4,July,Oregon,Minneapolis,29.72
Service,Factory,Q3,September,Minnesota,Portland,29.97
Service,Factory,Q2,May,Oregon,Redmond,31.08
Service,Factory,Q4,April,Minnesota,Minneapolis,31.13
Service,Factory,Q3,November,Oregon,Portland,39.09
Service,Factory,Q2,December,Minnesota,Redmond,48.66
Production,Hospital,Q4,November,Minnesota,Minneapolis,49.06
Production,Hospital,Q3,December,Oregon,Portland,58.91
Production,Hospital,Q2,October,Minnesota,Redmond,58.93
Production,Hospital,Q4,July,Oregon,Minneapolis,60.45
Production,Hospital,Q3,September,Minnesota,Portland,60.91
Production,Hospital,Q2,May,Oregon,Redmond,60.12
Production,Hospital,Q4,April,Minnesota,Minneapolis,63.09
Production,Hospital,Q3,November,Oregon,Portland,63.6
Production,Hospital,Q2,December,Minnesota,Redmond,63.62
Service,Library,Q4,November,Minnesota,Minneapolis,67.78
Service,Library,Q3,December,Oregon,Portland,68.82
Service,Library,Q2,October,Minnesota,Redmond,70.93
Service,Library,Q4,July,Oregon,Minneapolis,76.4
Service,Library,Q3,September,Minnesota,Portland,76.62
Service,Library,Q2,May,Oregon,Redmond,78.44
Service,Library,Q4,April,Minnesota,Minneapolis,77.16
Service,Library,Q3,November,Oregon,Portland,80.97
Service,Library,Q2,December,Minnesota,Redmond,79.64
Production,School,Q4,November,Minnesota,Minneapolis,83.78
Production,School,Q3,December,Oregon,Portland,87.06
Production,School,Q2,October,Minnesota,Redmond,89.76
Production,School,Q4,July,Oregon,Minneapolis,89.12
Production,School,Q3,September,Minnesota,Portland,91.62
Production,School,Q2,May,Oregon,Redmond,95.5
Production,School,Q4,April,Minnesota,Minneapolis,95.72
Production,School,Q3,November,Oregon,Portland,97.18
Production,School,Q2,December,Minnesota,Redmond,98.09
