State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Minnesota,Hastings,2021,Water,Oxygen-depletion,-0.97
Minnesota,Hastings,2021,Air,Chemical,1.23
Minnesota,Hastings,2021,Water,Surface water,5.25
Minnesota,Hastings,2021,Air,Groundwater,6.89
Minnesota,Hastings,2021,Water,Noise,6.34
Minnesota,Hastings,2021,Air,Thermal,8.2
Minnesota,Hastings,2021,Water,Light,9.0
Minnesota,Hastings,2021,Air,Oxygen-depletion,18.47
Michigan,Minneapolis,2022,Water,Oxygen-depletion,19.19
Michigan,Minneapolis,2022,Air,Chemical,19.51
Michigan,Minneapolis,2022,Water,Surface water,22.47
Michigan,Minneapolis,2022,Air,Groundwater,22.21
Michigan,Minneapolis,2022,Water,Noise,22.71
Michigan,Minneapolis,2022,Air,Thermal,27.19
Michigan,Minneapolis,2022,Water,Light,34.53
Michigan,Minneapolis,2022,Air,Oxygen-depletion,39.24
Minnesota,Rochester,2015,Water,Oxygen-depletion,39.98
Minnesota,Rochester,2015,Air,Chemical,-81.79
Minnesota,Rochester,2015,Water,Surface water,-79.56
Minnesota,Rochester,2015,Air,Groundwater,-78.81
Minnesota,Rochester,2015,Water,Noise,-78.43
Minnesota,Rochester,2015,Air,Thermal,52.85
Minnesota,Rochester,2015,Water,Light,55.51
Minnesota,Rochester,2015,Air,Oxygen-depletion,-70.61
Michigan,Flint,2016,Water,Oxygen-depletion,-67.48
Michigan,Flint,2016,Air,Chemical,-67.03
Michigan,Flint,2016,Water,Surface water,-60.47
Michigan,Flint,2016,Air,Groundwater,74.43
Michigan,Flint,2016,Water,Noise,-50.46
Michigan,Flint,2016,Air,Thermal,-49.76
Michigan,Flint,2016,Water,Light,-46.43
Michigan,Flint,2016,Air,Oxygen-depletion,-43.15
Minnesota,Detroit,2021,Water,Oxygen-depletion,85.34
Minnesota,Detroit,2021,Air,Chemical,-41.81
Minnesota,Detroit,2021,Water,Surface water,85.17
Minnesota,Detroit,2021,Air,Groundwater,-38.18
Minnesota,Detroit,2021,Water,Noise,91.96
Minnesota,Detroit,2021,Air,Thermal,92.72
Minnesota,Detroit,2021,Water,Light,93.03
Minnesota,Detroit,2021,Air,Oxygen-depletion,-32.73
Michigan,Port Huron,2022,Water,Oxygen-depletion,98.54
Michigan,Port Huron,2022,Air,Chemical,-27.15
Michigan,Port Huron,2022,Water,Surface water,-25.39
Michigan,Port Huron,2022,Air,Groundwater,-23.6
Michigan,Port Huron,2022,Water,Noise,-19.57
Michigan,Port Huron,2022,Air,Thermal,-15.23
Michigan,Port Huron,2022,Water,Light,-11.74
Michigan,Port Huron,2022,Air,Oxygen-depletion,-3.44
