Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Theatre,Q3,August,Florida,Tampa,0.76
Culture,Theatre,Q4,September,Oregon,Fort Lauderdale,0.92
Culture,Theatre,Q3,July,Florida,Redmond,9.87
Culture,Theatre,Q4,October,Oregon,Salem,12.71
Culture,Theatre,Q3,December,Florida,Tampa,14.93
Culture,Theatre,Q4,August,Oregon,Fort Lauderdale,17.33
Service,Concert,Q3,August,Florida,Tampa,20.83
Service,Concert,Q4,September,Oregon,Fort Lauderdale,22.17
Service,Concert,Q3,July,Florida,Redmond,22.16
Service,Concert,Q4,October,Oregon,Salem,23.81
Service,Concert,Q3,December,Florida,Tampa,25.24
Service,Concert,Q4,August,Oregon,Fort Lauderdale,29.63
Culture,Museum,Q3,August,Florida,Tampa,32.91
Culture,Museum,Q4,September,Oregon,Fort Lauderdale,32.62
Culture,Museum,Q3,July,Florida,Redmond,36.88
Culture,Museum,Q4,October,Oregon,Salem,45.09
Culture,Museum,Q3,December,Florida,Tampa,48.97
Culture,Museum,Q4,August,Oregon,Fort Lauderdale,49.43
Service,School,Q3,August,Florida,Tampa,50.65
Service,School,Q4,September,Oregon,Fort Lauderdale,52.42
Service,School,Q3,July,Florida,Redmond,52.62
Service,School,Q4,October,Oregon,Salem,59.12
Service,School,Q3,December,Florida,Tampa,60.45
Service,School,Q4,August,Oregon,Fort Lauderdale,62.94
Culture,Administration,Q3,August,Florida,Tampa,67.91
Culture,Administration,Q4,September,Oregon,Fort Lauderdale,76.42
Culture,Administration,Q3,July,Florida,Redmond,78.55
Culture,Administration,Q4,October,Oregon,Salem,79.07
Culture,Administration,Q3,December,Florida,Tampa,85.47
Culture,Administration,Q4,August,Oregon,Fort Lauderdale,86.06
Service,Library,Q3,August,Florida,Tampa,89.7
Service,Library,Q4,September,Oregon,Fort Lauderdale,93.83
Service,Library,Q3,July,Florida,Redmond,96.08
Service,Library,Q4,October,Oregon,Salem,96.65
Service,Library,Q3,December,Florida,Tampa,98.09
Service,Library,Q4,August,Oregon,Fort Lauderdale,99.61
