Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2019,Q4,Beverage,Tea,140.41
Export,2019,Q4,Cereals,Juice,782.4
Export,2019,Q4,Beverage,Soda,654.28
Export,2019,Q4,Cereals,Oats,527.78
Export,2019,Q4,Beverage,Wheat,152.19
Export,2019,Q4,Cereals,Seeds,537.43
Export,2017,Q4,Beverage,Tea,420.86
Export,2017,Q4,Cereals,Juice,170.43
Export,2017,Q4,Beverage,Soda,173.13
Export,2017,Q4,Cereals,Oats,560.86
Export,2017,Q4,Beverage,Wheat,689.75
Export,2017,Q4,Cereals,Seeds,178.29
Export,2015,Q4,Beverage,Tea,692.35
Export,2015,Q4,Cereals,Juice,698.38
Export,2015,Q4,Beverage,Soda,699.54
Export,2015,Q4,Cereals,Oats,573.39
Export,2015,Q4,Beverage,Wheat,446.78
Export,2015,Q4,Cereals,Seeds,707.99
Export,2019,Q4,Beverage,Tea,67.01
Export,2019,Q4,Cereals,Juice,453.03
Export,2019,Q4,Beverage,Soda,331.05
Export,2019,Q4,Cereals,Oats,975.92
Export,2019,Q4,Beverage,Wheat,208.93
Export,2019,Q4,Cereals,Seeds,81.95
Export,2017,Q4,Beverage,Tea,357.45
Export,2017,Q4,Cereals,Juice,741.68
Export,2017,Q4,Beverage,Soda,488.08
Export,2017,Q4,Cereals,Oats,751.22
Export,2017,Q4,Beverage,Wheat,368.52
Export,2017,Q4,Cereals,Seeds,115.17
